TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS;FF_X;DDD_X;FF_AVG;DDD_CAR
19-02-2001;24;30;26,5;82;1,1;4;13;225;9;W 
20-02-2001;24;28,8;25,9;82;4;1,2;13;270;6;SW
21-02-2001;23;31;26,3;82;12,5;4,4;10;270;6;W 
22-02-2001;24;29,9;25,4;87;3,1;0,2;10;270;7;W 
23-02-2001;26;31,7;28;74;0;4,5;12;225;8;SW
24-02-2001;24;31,5;28,6;67;8888;3,9;13;270;4;W 
25-02-2001;25;32,6;27,9;74;0;8;15;270;4;NW
26-02-2001;25;33,8;28,7;73;0;8;11;360;5;W 
27-02-2001;26;33,6;29,3;72;0;6;10;270;5;W 
28-02-2001;26;32,7;28,4;73;0;3,9;10;180;4;NW
01-03-2001;24;31,3;27,9;75;7,7;2;10;270;4;NW
02-03-2001;26;30,9;27,4;78;0;2,4;11;225;8;W 
03-03-2001;26;30;27,5;76;0;0,4;11;315;8;SW
04-03-2001;26;30,4;28,7;75;8,3;2,3;10;270;10;SW
05-03-2001;26;31,5;28,2;76;0,8;7,4;10;270;5;NW
06-03-2001;25;26,8;25,7;88;17,3;0;10;270;5;W 
07-03-2001;26;33,3;28;79;0;7,4;19;270;8;SW
08-03-2001;26;32,3;28,6;70;0;6,2;9;315;5;SW
09-03-2001;25;33,6;29,3;71;24,1;7,3;8;315;3;NW
10-03-2001;24;29,6;26,2;90;0,6;2,1;14;315;3;SW
11-03-2001;23;33;27,8;79;39,1;6,4;8;225;3;NW
12-03-2001;23;32,4;26,8;79;0;0,2;11;270;3;SW
13-03-2001;25;34,1;28,7;74;8;7,3;9;315;3;SW
14-03-2001;26;32;28,2;73;0,2;6,5;17;270;5;W 
15-03-2001;26;32,2;28,8;67;0;2,4;13;225;7;SW
16-03-2001;26;31,3;28,3;75;0;3,8;19;315;7;NW
17-03-2001;26;32,4;28,8;73;0;6,5;12;225;6;W 
18-03-2001;24;32,7;28,9;64;49,2;2,9;9;270;4;W 
19-03-2001;24;28,3;25,8;90;24,9;0;8;315;2;NW
20-03-2001;26;31,7;27,6;77;0;3,7;10;315;6;NW
21-03-2001;26;32,9;28,6;66;0;4,5;21;270;10;SW
22-03-2001;25;32;28,7;68;0;2;10;225;6;SW
23-03-2001;25;32,8;27,8;80;19,4;4,3;10;270;3;W 
24-03-2001;25;32,5;27,6;77;0;2,8;8;315;4;NW
25-03-2001;25;31,7;27,4;75;0;1,3;7;315;3;SW
26-03-2001;23;33,3;27,2;81;35,2;4,1;9;180;4;SW
27-03-2001;24;33;27,3;79;0;5,3;5;315;3;SW
28-03-2001;25;32,2;27,7;77;0,3;5,8;11;315;4;NW
29-03-2001;25;33,1;28,1;72;0,2;3,8;10;270;3;NW
30-03-2001;25;32,6;27,8;78;0;0,9;8;90;2;NE
31-03-2001;25;33,6;27,3;82;10,6;6,7;11;270;4;W 
01-04-2001;26;32,8;28,7;78;8888;3,5;9;225;4;SW
02-04-2001;25;33,2;28,2;75;2,8;3,1;11;315;4;SW
03-04-2001;26;32;27,9;79;2,8;4;10;315;3;NW
04-04-2001;26;31,9;28,2;74;0;6;10;315;4;NW
05-04-2001;26;33,4;28,1;71;0;7,8;17;270;4;NW
06-04-2001;26;33,2;28,2;73;0;4,9;9;135;4;SW
07-04-2001;26;35,7;29;70;7,7;7,2;9;270;3;SW
08-04-2001;26;30,8;27,7;80;0;0,4;7;315;4;SW
09-04-2001;25;33,6;27,2;84;5,7;2,1;11;315;3;SW
10-04-2001;25;34,1;28,3;78;0;5,3;10;315;4;W 
11-04-2001;26;33,6;28,8;73;0;7,8;13;315;4;NW
12-04-2001;26;34,2;28,9;70;0;7,1;10;135;4;SE
13-04-2001;25;33,8;27,5;82;26;4,6;11;315;3;NW
14-04-2001;26;32,7;27,2;80;3,4;4,5;8;225;3;NW
15-04-2001;25;33,3;28,2;77;0;8;11;315;3;N 
16-04-2001;26;32,7;28,1;75;0;3,3;11;315;4;N 
17-04-2001;25;33,2;28,4;76;2,7;2,6;9;90;3;NE
18-04-2001;25;33,2;28,6;78;4,6;2,4;6;270;3;SW
19-04-2001;25;33,2;28,6;80;8,7;8;8;270;3;N 
20-04-2001;25;33,3;28,5;75;0,2;7,3;8;315;3;N 
21-04-2001;25;32,3;28;68;0;7,3;6;270;3;N 
22-04-2001;26;34,3;28,9;71;0;7,5;5;315;3;N 
23-04-2001;26;34,8;29,5;68;0;7,3;11;315;3;N 
24-04-2001;27;34;29,4;75;0,2;2,9;7;315;4;N 
25-04-2001;25;34,4;28,3;78;8,3;6,2;11;135;3;N 
26-04-2001;26;35,2;29,2;75;0;6,8;13;315;4;SE
27-04-2001;26;34,8;29,8;74;0;6,2;11;315;3;N 
28-04-2001;26;33,5;29,2;75;0;6,2;6;135;3;N 
29-04-2001;27;34,3;30;68;0;6,4;4;360;2;NE
30-04-2001;26;33,8;29,9;68;0;5,1;8;270;4;NW
01-05-2001;25;34,8;29,6;71;0;5,3;8;360;3;NE
02-05-2001;25;34,4;29,3;69;25,1;1,7;8;360;4;NE
03-05-2001;26;34,2;29;76;8888;4,3;5;45;3;NE
04-05-2001;27;31,7;30,3;72;0;6,6;11;180;5;NW
05-05-2001;26;34,4;29,4;66;0;6,8;8;360;3;SE
06-05-2001;27;35,6;30,1;71;0;6,6;6;45;4;NE
07-05-2001;26;35,6;30,1;71;0;6,5;7;45;3;NE
08-05-2001;26;34,7;30,1;70;0;6,5;10;360;4;NE
09-05-2001;24;34,5;29,9;69;23,8;6;13;270;4;N 
10-05-2001;26;33,9;28,9;75;0;6,5;10;360;3;N 
11-05-2001;26;33,8;29,6;73;0;5,7;8;360;4;N 
12-05-2001;26;33,6;29,5;67;9,2;2,5;6;45;4;N 
13-05-2001;25;32,7;28,4;74;2,5;4,5;5;360;3;NE
14-05-2001;26;34,3;29;79;0;3,6;8;45;3;NE
15-05-2001;26;35,9;30;69;0;6,9;11;180;4;NE
16-05-2001;26;35,4;30,1;68;0;6,4;11;45;5;SE
17-05-2001;27;36,2;30;68;0;6,3;13;135;4;SE
18-05-2001;25;29,6;26,6;82;9,1;0;10;135;3;SE
19-05-2001;25;33,1;27,6;75;0;0,5;4;90;2;N 
20-05-2001;26;35,2;28,5;76;0;5,6;6;45;2;NE
21-05-2001;26;35,3;29,7;73;0;8;11;360;4;N 
22-05-2001;26;34,8;29,1;68;0;5,5;11;45;5;NE
23-05-2001;25;34,3;29,5;67;0;6,3;11;360;5;NE
24-05-2001;26;34,4;28;68;0;3;4;90;2;NE
25-05-2001;26;35,3;29,8;67;0;5,4;10;90;4;NE
26-05-2001;26;32;29;70;0;0;7;90;3;E 
27-05-2001;26;31,4;29;72;0;0;7;45;3;E 
28-05-2001;26;34,2;29,7;68;0,2;5,7;11;90;4;E 
29-05-2001;26;30,3;27,2;81;0;0;13;225;4;NW
30-05-2001;25;34,6;28,5;74;2,7;4,3;8;90;4;NE
31-05-2001;26;34,5;29;77;0;4,2;8;360;4;SE
01-06-2001;25;34,3;29,2;72;16,8;4,6;7;315;3;NE
02-06-2001;25;33,2;28;73;0;4,1;6;90;2;E 
03-06-2001;25;33,2;28,4;76;0;2,6;5;315;3;SE
04-06-2001;24;32,6;28,7;74;37,8;1,3;5;315;4;SE
05-06-2001;25;32,9;26,9;84;0,8;2;10;45;4;NE
06-06-2001;24;33,6;28,3;75;0,2;6,2;13;360;5;SE
07-06-2001;25;34,2;28,8;74;0;6,3;6;45;2;NE
08-06-2001;24;31,9;27,5;75;7,8;2,2;13;315;4;SE
09-06-2001;24;30,8;25,1;92;13,7;0;5;360;2;SE
10-06-2001;25;32,6;27,2;78;1,3;5,4;13;360;5;SE
11-06-2001;25;33,8;28,4;73;0;6,2;11;180;4;SE
12-06-2001;25;33,6;28,5;73;0;4,5;10;360;4;E 
13-06-2001;26;33,2;28,9;73;0;5,9;9;180;4;SW
14-06-2001;23;33,2;27,4;82;52,4;3,2;8;270;3;SE
15-06-2001;24;33,4;27,6;76;8,1;4,4;13;180;4;SE
16-06-2001;23;32,5;27,3;80;0;1,5;8;360;4;NE
17-06-2001;24;31,4;26,8;78;0;0,4;9;180;4;S 
18-06-2001;24;35,2;28,7;64;0;6,4;10;360;6;SW
19-06-2001;23;33,1;27,7;64;0;5,9;6;360;4;SE
20-06-2001;24;33,4;28,2;64;0;6,8;10;360;4;SE
21-06-2001;25;33;27,4;64;0;5,4;8;360;4;SE
22-06-2001;25;33,7;28,1;64;3,2;6,2;10;360;5;NE
23-06-2001;26;33,2;28,3;73;0;4,7;9;360;4;E 
24-06-2001;25;34,6;28,7;74;0;5,1;10;90;4;SE
25-06-2001;26;33,2;29,4;70;0;6,4;8;90;4;SE
26-06-2001;25;33,5;29,1;71;0,5;4,9;6;315;3;NE
27-06-2001;26;33,6;28,6;72;0;3,9;10;360;3;NE
28-06-2001;25;33,7;29,1;66;0;5,5;10;360;4;NE
29-06-2001;25;34,1;28,6;61;17,2;6;10;360;5;SE
30-06-2001;25;33,8;28,3;74;0;6,3;8;360;3;SE
01-07-2001;24;33,7;28,6;69;0;5,5;8;360;3;E 
02-07-2001;24;35,2;28,4;60;0;6;8;180;5;SE
03-07-2001;23;33,2;27,7;60;0;6;10;360;4;SE
04-07-2001;22;32,4;26,9;66;0;3,3;11;360;7;NE
05-07-2001;22;33,6;26,5;56;0;5,9;9;90;5;SE
06-07-2001;24;33,6;26,8;68;0;5,6;8;360;3;NE
07-07-2001;24;33;27,7;64;0;3,8;9;360;5;SE
08-07-2001;26;34,3;28,7;70;0;0,2;9;45;4;SE
09-07-2001;26;34,2;29,2;70;0;6,4;9;90;5;E 
10-07-2001;24;34;28,2;72;4,5;6,4;10;180;4;S 
11-07-2001;25;32,7;28,2;75;0;5,5;9;360;4;NE
12-07-2001;25;33,8;28,2;70;0;6,2;8;90;4;NE
13-07-2001;24;31,8;27,8;76;0;0,5;6;315;4;NE
14-07-2001;25;35,6;28,9;74;0;5,6;6;360;4;SE
15-07-2001;26;35;29,3;72;0;6,6;8;90;3;NE
16-07-2001;26;34,4;29,3;64;0;6,2;8;360;4;NE
17-07-2001;25;33,7;28,7;70;0;3,7;13;360;5;SE
18-07-2001;25;33,6;28,6;72;0,8;5,6;10;360;5;N 
19-07-2001;25;33,2;28,3;76;0;4,9;10;360;5;S 
20-07-2001;24;35,6;29,2;70;18,1;3,3;10;180;4;S 
21-07-2001;25;30,2;27,3;78;0;0,1;4;360;2;N 
22-07-2001;24;30,1;26,6;83;0;0;7;90;3;E 
23-07-2001;25;34,9;28,3;70;0;6,8;13;90;5;E 
24-07-2001;25;34,6;28,7;71;0;6,5;13;90;5;E 
25-07-2001;24;34,4;28,6;72;0;6,6;8;180;4;S 
26-07-2001;25;34,6;28,3;72;0;6,4;10;360;4;E 
27-07-2001;25;34,4;29;68;0;6,6;8;135;4;E 
28-07-2001;26;33,6;28,5;70;0;5,3;8;45;4;N 
29-07-2001;26;33,7;28,9;72;0;6,7;9;45;4;SE
30-07-2001;26;33,8;29,2;72;0;6,5;8;360;5;N 
31-07-2001;25;35,1;29,1;67;0;5,8;8;45;5;N 
01-08-2001;25;33,8;28,2;64;0;6,5;10;360;3;N 
02-08-2001;25;33,8;28,7;67;44;3,8;10;360;3;E 
03-08-2001;25;32,9;27,3;86;31,2;0,8;8;360;4;N 
04-08-2001;24;33,8;27,6;79;41,4;2,6;7;45;4;SE
05-08-2001;25;33,9;27,7;74;0;5,7;8;45;3;N 
06-08-2001;25;33,8;28,2;64;0;6;8;135;4;SE
07-08-2001;25;33,4;28;64;0;6,8;11;90;5;E 
08-08-2001;25;34,6;28,3;70;0;7;11;90;5;E 
09-08-2001;26;33,7;29,3;67;0;6,5;9;45;5;NE
10-08-2001;25;33,5;28,7;72;8,6;6,8;10;360;5;E 
11-08-2001;25;33,8;29,1;74;0;4,1;10;45;5;SE
12-08-2001;26;33,8;28,9;71;0;7;8;45;5;NE
13-08-2001;25;34,6;29,2;72;7,4;1,9;11;360;3;N 
14-08-2001;25;32,6;28,1;78;0;0,8;10;360;4;NE
15-08-2001;25;34,1;28,9;72;0;6,2;11;45;5;E 
16-08-2001;25;33,9;28,8;67;0;5,1;8;45;4;N 
17-08-2001;25;35,1;29,1;61;2,7;6;8;45;3;NE
18-08-2001;24;33,4;28,2;56;0;6,3;6;90;4;S 
19-08-2001;24;33,3;28,2;52;0;1,1;9;360;4;S 
20-08-2001;25;34,5;28,5;64;0;6,9;11;360;4;SE
21-08-2001;26;34;28,7;70;0;6;10;360;5;N 
22-08-2001;26;34,5;28,2;74;0;7,2;10;360;5;E 
23-08-2001;25;35;29,3;68;0;7;10;45;4;NE
24-08-2001;25;34;28,5;70;0;3,9;8;45;5;NE
25-08-2001;26;34,2;29,1;66;0;3,4;8;360;5;S 
26-08-2001;26;34,8;29,3;52;0;4,6;10;225;5;S 
27-08-2001;26;34,2;29,4;64;0;7,2;6;360;4;S 
28-08-2001;25;33,9;29,2;64;0;2,5;10;360;5;SE
29-08-2001;26;34,8;29;58;0;5,8;11;360;5;NE
30-08-2001;26;35,4;30;61;0;5,9;10;90;7;SE
31-08-2001;26;34,9;29,6;68;0;-;8;360;4;NE
01-09-2001;26;35,1;29,6;70;0;8;7;315;3;SW
02-09-2001;25;34,9;29,4;70;5,4;8;7;225;4;S 
03-09-2001;25;33,9;28,5;72;47,6;4,4;14;270;6;SW
04-09-2001;26;34,2;28,3;75;0;7,9;11;270;6;W 
05-09-2001;25;34;28,8;71;0;4;7;225;5;SE
06-09-2001;25;34,5;29;71;0;8;13;360;6;S 
07-09-2001;25;34,4;29,7;67;0;6,7;7;315;3;N 
08-09-2001;25;34,2;28,5;71;0;8;7;225;4;NW
09-09-2001;26;34,5;29,1;67;0;8;10;360;4;N 
10-09-2001;26;34;29,7;68;0;6,6;11;45;5;NE
11-09-2001;26;33,4;30,6;68;0;1;10;90;6;N 
12-09-2001;26;33,8;28,8;68;8888;1;10;135;6;SE
13-09-2001;26;34,4;29,5;67;0;7,2;13;45;6;S 
14-09-2001;26;35,2;29,7;63;0;1;11;360;5;NE
15-09-2001;26;35;30,1;60;0;8;11;360;5;N 
16-09-2001;25;35,2;30,5;61;0;8;10;360;5;S 
17-09-2001;26;35,6;29,8;62;0;8;8;360;5;NW
18-09-2001;25;33,2;29,8;62;2,8;8;9;225;5;S 
19-09-2001;26;34,3;29,3;69;0;7,6;6;360;3;NE
20-09-2001;25;33,2;29;66;6;5,5;7;360;5;NW
21-09-2001;26;34,7;29,4;68;0;8;8;360;4;N 
22-09-2001;26;34,8;29,5;66;0;8;9;180;4;SE
23-09-2001;25;33,7;29,4;68;12,1;6,2;8;360;4;N 
24-09-2001;26;35,2;29,7;68;0;8;11;360;5;SE
25-09-2001;26;35,4;30,2;65;0;7,1;15;90;4;SE
26-09-2001;26;33;30,4;65;0;1,7;7;180;5;N 
27-09-2001;26;35,5;29,9;66;0;5,5;13;360;5;SE
28-09-2001;26;35,4;29,1;66;8888;5,7;9;360;4;SE
29-09-2001;26;34;29,2;70;0;6,1;8;360;5;N 
30-09-2001;26;34,4;29,1;70;0;2,2;7;135;4;SE
01-10-2001;24;35,3;28;69;21,3;6,6;8;90;4;SE
02-10-2001;25;28,3;26,5;81;1,1;0;11;315;4;N 
03-10-2001;26;33,9;28,4;72;0;8;8;270;5;N 
04-10-2001;25;33,9;29;72;0;0,8;8;270;4;N 
05-10-2001;26;35;29,4;68;0;8;10;360;5;N 
06-10-2001;26;35,2;29,7;70;0;8;11;180;6;N 
07-10-2001;26;30,6;27,8;66;0;0,6;17;270;9;SW
08-10-2001;25;33,7;28,9;61;8888;6,8;19;270;11;SW
09-10-2001;25;32,3;28,3;67;0;2,8;14;225;6;SW
10-10-2001;25;33,6;28,4;72;4,9;8;10;315;5;W 
11-10-2001;26;32,8;27,7;75;11,2;4,4;14;315;7;SW
12-10-2001;26;33,8;29,1;62;0;3,9;10;315;3;SE
13-10-2001;26;33;29,1;63;0;2,9;10;315;6;S 
14-10-2001;25;33,6;29,4;69;0,8;2,9;8;135;6;SW
15-10-2001;25;32,5;28,4;71;17,1;0;7;360;3;N 
16-10-2001;24;33,5;28,1;82;0;0;10;225;5;NW
17-10-2001;25;35,2;29;68;0;7;10;225;7;NW
18-10-2001;26;31,8;28,2;73;0,2;0;8;315;2;NW
19-10-2001;25;33,2;28,6;70;0;0;10;225;4;SW
20-10-2001;26;35,3;29,7;66;0;3,1;8;270;4;W 
21-10-2001;25;31,3;28,4;74;0;0,7;6;270;4;NW
22-10-2001;26;34,5;28,4;73;0;1,1;9;360;4;SW
23-10-2001;26;34,4;29,1;71;0;8;10;180;5;N 
24-10-2001;26;31;28,3;71;0;0;10;315;4;NW
25-10-2001;26;35,6;30,2;70;0;8;10;360;4;NE
26-10-2001;26;32,7;28,8;74;0;1,7;8;360;5;NW
27-10-2001;26;33,5;29,7;74;3,3;3,6;6;360;4;SW
28-10-2001;26;35,4;30,2;70;0;0,5;6;360;4;SW
29-10-2001;25;35,8;29;74;0,8;5,8;10;360;5;SW
30-10-2001;26;35,2;29,2;70;0;2;8;360;3;S 
31-10-2001;25;35,6;31,5;68;0,2;3,9;8;360;4;SW
01-11-2001;24;33,4;27,8;75;31,7;0,8;9;45;4;N 
02-11-2001;25;35,3;28,9;71;0;6,9;9;45;4;N 
03-11-2001;25;34;29,4;70;0;6,7;8;360;5;NW
04-11-2001;26;34,8;29,9;66;0;6,1;8;360;4;S 
05-11-2001;26;34,4;28,5;67;1,7;7,3;9;315;4;NW
06-11-2001;26;34,5;29,3;69;0;6,4;10;270;4;NW
07-11-2001;26;34,8;29,2;68;0;6,3;8;225;5;S 
08-11-2001;26;35,1;29,8;69;0;3,8;11;270;5;SW
09-11-2001;26;34,4;29,3;68;0;3,4;11;180;6;NW
10-11-2001;27;35,5;30,1;64;0;5,5;8;315;6;SW
11-11-2001;27;34,4;29,8;72;0;3,9;6;360;4;W 
12-11-2001;26;36,4;31,1;60;14,8;7,9;10;315;4;N 
13-11-2001;26;34,8;30,2;68;1,3;8;6;315;5;S 
14-11-2001;25;35,5;29,4;72;11,8;3;8;270;4;SW
15-11-2001;25;31,2;27;83;31,9;0;15;45;5;NE
16-11-2001;25;32,9;28,4;74;0,5;1,1;8;270;5;W 
17-11-2001;25;33,7;27,5;78;12,4;3,4;10;180;6;NW
18-11-2001;25;34,2;26,4;77;6,3;7,1;16;270;9;SW
19-11-2001;25;32,5;28,1;71;8888;2,3;17;270;8;SW
20-11-2001;23;32,5;27,8;69;2,4;0;13;270;6;SW
21-11-2001;25;30,4;26,7;76;1,4;0;17;270;8;W 
22-11-2001;25;31;27,8;72;1,3;0,3;12;270;7;SW
23-11-2001;25;29,6;26,5;81;4,7;0;10;270;7;W 
24-11-2001;24;31,8;28;83;18,4;4,8;14;315;8;W 
25-11-2001;25;30,3;27,2;84;0;0,4;8;360;6;SW
26-11-2001;25;28,7;26,8;79;2,5;0;8;225;5;SW
27-11-2001;25;31,4;27;80;44,1;0;8;315;5;NW
28-11-2001;24;32,6;28;78;6,5;3,5;11;270;5;SW
29-11-2001;25;32,7;28,1;70;0;0;11;270;5;W 
30-11-2001;25;33,3;28,6;64;0,5;4;17;270;8;W 
01-12-2001;25;33,7;27,6;76;0;0,9;16;270;10;W 
02-12-2001;25;31,2;28,1;72;0;2,5;11;270;7;SW
03-12-2001;26;32,5;29;68;0;7,2;14;270;9;SW
04-12-2001;25;32;28,5;68;0;2,9;16;270;9;SW
05-12-2001;25;31,4;27,8;76;0;0,8;14;270;9;W 
06-12-2001;26;33,5;28,2;71;0;1,6;18;270;9;SW
07-12-2001;25;30,6;28,8;68;9,7;4,6;14;315;9;W 
08-12-2001;25;30,9;27,9;73;0;6,4;17;315;8;W 
09-12-2001;25;32;28,7;65;0;3,2;11;270;7;NW
10-12-2001;24;32,8;28,5;66;0;2,4;14;315;8;NW
11-12-2001;26;31,6;28,2;65;0;2,1;14;270;7;W 
12-12-2001;25;29,9;27,4;66;2,1;0,1;8;315;5;W 
13-12-2001;26;31,9;27,8;74;0;0,6;9;270;5;SW
14-12-2001;24;26,8;25,8;91;14,4;0;10;270;4;W 
15-12-2001;26;33,5;28,7;66;0;2,8;10;270;5;W 
16-12-2001;26;33,8;29,5;69;0;6,6;9;315;3;NW
17-12-2001;25;31,8;28,5;74;0;3,1;8;270;4;NW
18-12-2001;25;33,6;28,9;71;0;6,1;8;360;5;NW
19-12-2001;25;32,9;28,4;66;0;5,3;8;360;5;SW
20-12-2001;25;33;28,5;69;0;1,2;14;270;6;SW
21-12-2001;26;31,4;28;75;0;0;10;315;8;SW
22-12-2001;25;35,2;29,1;63;0;8;10;225;5;W 
23-12-2001;24;33,3;28,6;62;0;3,4;8;315;3;N 
24-12-2001;25;34,6;29;64;0;8;9;360;5;N 
25-12-2001;26;32,9;28,7;64;0;6,7;12;270;6;SW
26-12-2001;24;33,6;29,3;70;6,8;5,3;11;270;5;NW
27-12-2001;25;33,9;28,6;71;0;8;14;90;6;NW
28-12-2001;24;34,4;29,2;66;8,6;6,8;10;360;5;N 
29-12-2001;24;30,3;26,2;84;10,6;0,7;8;360;3;N 
30-12-2001;24;28;25,1;96;210;0;8;315;4;W 
31-12-2001;24;27,3;25,1;91;56,7;0;10;315;5;W 
01-01-2002;25;30,8;26,9;82;6,6;0,2;11;135;5;SW
02-01-2002;25;31,8;28,2;76;12;7,2;11;315;7;SW
03-01-2002;26;31,4;27,9;79;0;0,6;13;315;8;N 
04-01-2002;27;31,6;29,1;68;9,1;5,2;15;315;8;NW
05-01-2002;25;32,2;28,8;71;2;7,2;11;360;8;NW
06-01-2002;25;32,3;29,3;72;2,3;6,4;16;270;9;NW
07-01-2002;25;31,4;27,6;79;30;0,1;14;315;5;SW
08-01-2002;26;31,8;28,2;79;0,1;1,5;16;270;10;W 
09-01-2002;25;31,4;28,3;74;33,9;1,9;15;315;7;NW
10-01-2002;24;28;25,9;91;21,2;0;12;90;2;NW
11-01-2002;25;32,5;28,4;73;0;7,1;15;270;6;W 
12-01-2002;26;32,9;28,5;77;0;1;7;360;5;W 
13-01-2002;24;32,7;28,9;76;113,4;3,5;9;360;5;SW
14-01-2002;24;30,2;26,3;86;116,1;0,5;10;270;5;W 
15-01-2002;24;31,6;26,1;87;26,8;2,9;9;315;4;W 
16-01-2002;25;32,2;26,9;78;6,1;8;12;315;4;NW
17-01-2002;25;31,4;28,4;75;4,1;0,2;10;360;4;N 
18-01-2002;24;28,6;26,1;90;3;0;8;225;3;NW
19-01-2002;26;32,4;28,3;77;0;4,5;7;315;4;NW
20-01-2002;25;33,6;28,6;74;0;6,5;8;315;5;SW
21-01-2002;24;33;27,6;82;19,2;0,8;13;270;6;SW
22-01-2002;23;31;27,2;82;53,1;0;8;180;4;W 
23-01-2002;24;31,4;27,2;82;8888;1,5;8;315;5;SW
24-01-2002;25;31,1;27,5;81;13,9;1,7;11;360;5;SW
25-01-2002;24;30;26,5;88;2,4;0,1;10;270;5;SW
26-01-2002;23;31,8;27,4;81;38,5;2,6;10;225;6;NW
27-01-2002;24;31,6;26,8;85;24,6;1;8;315;3;NW
28-01-2002;24;27;25,2;92;25;0,1;7;270;5;NW
29-01-2002;24;27,1;25,4;88;147,1;0;7;270;5;NW
30-01-2002;24;28,2;25,2;92;23,3;0;10;315;4;SW
31-01-2002;24;31,4;26,8;83;79,7;4,5;7;315;5;N 
01-02-2002;23;31;26,1;74;137,5;1,9;9;270;4;NW
02-02-2002;24;31,4;27,1;85;25,2;1,5;8;315;5;N 
03-02-2002;25;30,2;27,6;76;11,2;2;11;270;8;NW
04-02-2002;25;30;27,5;78;6,3;1,7;11;270;6;W 
05-02-2002;25;29;26,5;86;54,2;0,8;11;270;8;SW
06-02-2002;25;30,2;27,7;77;41,1;3,6;11;315;6;NW
07-02-2002;23;31,8;27,9;76;22,5;0;10;225;5;-
08-02-2002;24;30,6;26,1;84;28,7;1;12;315;4;NW
09-02-2002;24;29;25,5;90;18,2;0,1;9;270;5;W 
10-02-2002;24;31,2;27,5;80;8,3;3,8;13;315;5;SW
11-02-2002;25;28,9;26,8;86;8,4;1,1;9;270;6;NW
12-02-2002;24;29,2;27,6;76;27,7;1;10;315;5;NW
13-02-2002;24;30,4;26,8;84;49;1,1;11;270;5;W 
14-02-2002;23;29,1;25,9;86;19;0,3;11;225;4;W 
15-02-2002;24;31,6;27,1;82;14,2;7,9;10;315;4;NW
16-02-2002;26;29,2;27;86;4,5;0;10;270;7;W 
17-02-2002;25;29,3;27,2;83;0,6;0;11;270;7;W 
18-02-2002;24;31,4;27,6;72;1,8;2,8;16;315;5;NW
19-02-2002;24;32,2;27,4;79;13,4;5,3;11;270;5;W 
20-02-2002;25;30,8;28,1;84;3,3;1,2;9;360;12;N 
21-02-2002;23;31;27,6;75;16,8;5,6;17;315;9;SW
22-02-2002;23;28,2;24,9;91;1,2;0;18;90;3;SW
23-02-2002;25;31;27,5;77;18,8;3,7;6;225;5;W 
24-02-2002;25;29,8;26,4;80;23,4;3,5;10;270;5;W 
25-02-2002;25;32;28,4;81;0;7;11;360;9;W 
26-02-2002;25;33,3;28,4;73;0;8;15;315;5;N 
27-02-2002;25;34,4;28,9;74;0;8;14;360;3;NW
28-02-2002;26;33,4;29,1;77;0;6,6;6;315;5;NW
01-03-2002;25;33,9;29,3;77;0,8;6,6;10;360;4;N 
02-03-2002;26;33,6;29,3;69;0;5,7;7;330;4;SW
03-03-2002;26;34;29;70;0;8;10;360;6;N 
04-03-2002;25;32,8;28,8;74;6,7;3,7;13;360;6;N 
05-03-2002;25;34,2;28,3;76;0;6,4;14;270;3;N 
06-03-2002;25;34,8;29,3;70;0;7,5;10;225;6;W 
07-03-2002;26;31,9;28,2;73;1;4,1;11;270;6;SW
08-03-2002;24;30;27,5;80;4,7;0;11;330;6;NW
09-03-2002;25;32,4;28,4;75;0;5,9;8;330;5;NW
10-03-2002;26;29,4;26,7;82;8888;0;7;330;2;NW
11-03-2002;25;31,3;27,4;82;8,7;3,8;6;360;4;NW
12-03-2002;25;31,7;26,5;87;0;3;6;360;4;NW
13-03-2002;25;32,7;28,6;75;0;6,8;7;360;4;N 
14-03-2002;26;34,5;29,4;71;0;6,5;8;360;3;N 
15-03-2002;26;34,4;29,9;66;0;8;9;360;5;N 
16-03-2002;26;34,8;29,6;71;0;6,9;10;360;3;SW
17-03-2002;26;34,5;29,5;72;0;7,8;6;225;3;SW
18-03-2002;26;33,6;29,1;71;12,3;2,4;7;225;3;N 
19-03-2002;25;26,7;25,7;93;89,3;0;10;135;3;W 
20-03-2002;26;32,6;28,1;78;0;7,6;8;330;4;NW
21-03-2002;25;34,8;29,3;74;8888;8;8;360;5;NE
22-03-2002;26;35,7;29,5;72;0;8;13;360;5;N 
23-03-2002;26;34,2;29,3;73;0;5,7;8;330;3;N 
24-03-2002;26;34,4;29,8;70;0;1;7;45;4;NE
25-03-2002;26;35,5;30;71;5,1;6,3;10;45;4;W 
26-03-2002;26;33,4;28,3;79;9,6;1,1;8;360;2;N 
27-03-2002;25;34,4;28,6;75;1,8;4,8;8;360;4;N 
28-03-2002;25;34,8;29;75;30,1;1,7;8;360;3;N 
29-03-2002;25;32,8;27,5;86;17,6;3,4;10;360;3;N 
30-03-2002;25;32,4;27,3;82;0;5,7;13;270;5;SW
31-03-2002;24;33,7;28,5;75;61,1;3,2;10;225;5;NW
01-04-2002;24;30,6;26,8;83;0;1,2;7;315;4;NW
02-04-2002;24;33,4;27,9;80;5,5;4,6;10;360;5;N 
03-04-2002;24;32,4;26,8;80;0;2,7;11;360;7;SW
04-04-2002;26;32;28,3;70;0,1;0;13;270;7;W 
05-04-2002;25;34,7;28,9;74;8888;3,8;10;90;4;NE
