TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,TANGGAL,DDD_CAR
25.0,32.8,29.1,77.0,0.0,0.0,5.0,280.0,2.0,28-10-2000,W 
26.0,34.4,29.1,71.0,0.0,6.5,5.0,260.0,3.0,29-10-2000,W 
26.0,34.4,29.9,72.0,0.0,5.3,5.0,270.0,2.0,30-10-2000,W 
25.0,31.1,28.8,77.8,15.4,0.0,2.0,10.0,0.0,31-10-2000,N 
26.0,29.6,27.4,77.0,4.0,0.0,4.0,310.0,1.0,01-11-2000,NW
24.0,30.0,26.6,76.0,9.6,0.0,3.0,200.0,0.0,02-11-2000,W 
23.0,30.0,25.9,79.0,30.6,0.0,3.0,270.0,1.0,03-11-2000,W 
24.0,31.9,27.1,78.0,0.0,3.5,3.0,280.0,0.0,04-11-2000,W 
26.0,32.2,27.7,76.0,0.0,1.0,2.0,280.0,0.0,05-11-2000,W 
26.0,32.5,28.7,68.0,0.0,5.0,4.0,30.0,1.0,06-11-2000,N 
26.0,31.0,28.4,74.0,0.0,0.5,5.0,310.0,2.0,07-11-2000,N 
26.0,32.1,28.5,77.0,0.0,5.5,4.0,360.0,1.0,08-11-2000,N 
24.0,31.2,28.4,80.0,2.6,1.0,3.0,360.0,1.0,09-11-2000,N 
25.0,31.8,27.8,80.0,0.0,2.5,4.0,340.0,2.0,10-11-2000,N 
25.0,31.8,27.8,78.0,0.7,1.5,3.0,340.0,0.0,11-11-2000,N 
25.0,32.4,28.3,78.0,2.6,4.2,3.0,350.0,1.0,12-11-2000,N 
25.0,31.7,27.8,82.0,0.0,5.0,4.0,350.0,1.0,13-11-2000,N 
25.0,32.4,27.8,74.0,4.1,4.8,6.0,40.0,1.0,14-11-2000,NE
26.0,31.8,27.7,78.0,0.3,4.0,4.0,360.0,4.0,15-11-2000,N 
24.0,32.1,27.5,77.0,25.2,1.0,3.0,360.0,4.0,16-11-2000,N 
25.0,31.8,27.9,89.0,9.2,3.0,3.0,90.0,1.0,17-11-2000,E 
26.0,31.6,28.1,75.0,1.4,3.0,2.0,30.0,0.0,18-11-2000,NE
25.0,31.8,28.2,75.0,27.8,2.7,2.0,10.0,0.0,19-11-2000,NE
25.0,31.4,27.9,78.0,3.4,3.4,3.0,20.0,0.0,20-11-2000,N 
24.0,31.8,27.3,74.0,15.1,1.0,5.0,290.0,1.0,21-11-2000,E 
25.0,28.2,26.6,86.0,0.1,0.5,5.0,10.0,2.0,22-11-2000,N 
24.0,32.4,27.9,79.0,8.8,2.0,5.0,270.0,0.0,23-11-2000,W 
24.0,30.0,26.3,82.0,19.0,0.5,3.0,270.0,1.0,24-11-2000,W 
24.0,27.9,25.1,90.0,13.2,0.0,3.0,280.0,1.0,25-11-2000,W 
24.0,31.4,27.4,80.0,1.3,0.4,5.0,350.0,1.0,26-11-2000,N 
26.0,31.0,27.5,80.0,1.0,1.0,4.0,300.0,1.0,27-11-2000,W 
25.0,31.0,27.6,78.0,0.4,1.7,5.0,20.0,3.0,28-11-2000,W 
26.0,31.1,28.0,76.0,4.2,2.0,5.0,290.0,3.0,29-11-2000,W 
25.0,32.4,28.5,77.0,0.0,3.0,8.0,250.0,3.0,30-11-2000,W 
25.0,33.5,28.8,74.0,0.0,5.3,6.0,270.0,3.0,01-12-2000,W 
25.0,33.6,28.8,66.0,0.0,5.5,5.0,50.0,3.0,02-12-2000,W 
25.0,33.7,28.9,72.0,0.0,5.5,7.0,250.0,2.0,03-12-2000,W 
25.0,33.2,28.8,72.0,0.0,3.7,5.0,270.0,3.0,04-12-2000,W 
24.0,33.3,28.5,64.0,0.0,5.3,5.0,250.0,2.0,05-12-2000,W 
25.0,32.9,27.9,66.0,0.0,5.0,5.0,250.0,2.0,06-12-2000,W 
25.0,33.4,29.4,66.0,0.0,5.3,8.0,250.0,3.0,07-12-2000,W 
24.0,32.0,28.3,74.0,0.0,1.5,3.0,240.0,2.0,08-12-2000,W 
25.0,31.6,28.2,75.0,0.0,2.0,4.0,270.0,2.0,09-12-2000,W 
25.0,32.2,28.1,74.0,0.0,2.3,4.0,250.0,2.0,10-12-2000,W 
25.0,32.3,28.2,76.0,42.0,3.0,4.0,270.0,2.0,11-12-2000,W 
25.0,31.6,27.9,78.0,1.0,4.0,4.0,250.0,1.0,12-12-2000,W 
25.0,29.4,26.9,82.0,6.0,0.0,8.0,270.0,2.0,13-12-2000,W 
24.0,33.4,28.8,70.0,0.0,5.0,6.0,270.0,2.0,14-12-2000,W 
25.0,31.4,27.8,78.0,6.4,3.0,3.0,360.0,2.0,15-12-2000,N 
26.0,32.0,28.2,74.0,0.4,1.5,5.0,290.0,2.0,16-12-2000,W 
25.0,29.0,26.7,83.0,3.0,0.0,4.0,300.0,2.0,17-12-2000,NW
26.0,34.2,29.0,68.0,0.0,4.0,4.0,260.0,2.0,18-12-2000,W 
26.0,32.6,28.7,69.0,0.0,3.2,4.0,300.0,2.0,19-12-2000,W 
25.0,32.6,29.0,70.0,0.0,2.9,5.0,290.0,2.0,20-12-2000,W 
26.0,32.1,28.5,74.0,0.0,2.0,4.0,260.0,2.0,21-12-2000,N 
26.0,32.0,28.4,72.0,0.7,3.0,5.0,270.0,3.0,22-12-2000,W 
25.0,28.3,26.5,79.0,0.1,0.0,4.0,270.0,2.0,23-12-2000,W 
24.0,30.0,27.3,85.0,5.7,0.5,5.0,270.0,2.0,24-12-2000,W 
25.0,31.0,27.3,73.0,0.0,2.9,3.0,260.0,1.0,25-12-2000,W 
25.0,31.7,28.4,80.0,16.0,4.8,3.0,300.0,1.0,26-12-2000,NW
25.0,31.8,27.8,81.0,7.6,4.2,4.0,320.0,1.0,27-12-2000,NW
25.0,32.2,28.3,77.0,0.0,4.0,4.0,20.0,2.0,28-12-2000,N 
24.0,31.8,28.4,76.0,2.2,4.0,4.0,300.0,1.0,29-12-2000,NW
24.0,31.7,26.9,74.0,0.0,1.0,3.0,300.0,1.0,30-12-2000,N 
24.0,32.2,27.8,78.0,0.0,3.3,5.0,360.0,1.0,31-12-2000,N 
25.0,32.1,28.2,77.0,4.8,2.0,3.0,250.0,0.0,01-01-2001,W 
25.0,32.1,28.0,82.0,0.0,3.0,3.0,350.0,1.0,02-01-2001,N 
25.0,30.5,27.2,79.0,0.0,1.5,4.0,250.0,2.0,03-01-2001,W 
25.0,32.0,27.2,81.0,17.2,2.5,4.0,300.0,1.0,04-01-2001,N 
25.0,30.8,27.0,83.0,0.0,0.0,4.0,280.0,1.0,05-01-2001,W 
25.0,31.2,27.1,81.0,0.8,1.0,3.0,20.0,1.0,06-01-2001,W 
24.0,30.0,27.2,87.0,47.5,0.5,6.0,310.0,1.0,07-01-2001,W 
24.0,31.2,27.5,80.0,43.0,4.0,5.0,360.0,2.0,08-01-2001,W 
23.0,31.2,27.0,79.0,8.3,2.5,5.0,350.0,2.0,09-01-2001,N 
24.0,30.4,26.8,79.0,14.0,2.0,4.0,290.0,2.0,10-01-2001,W 
25.0,30.6,27.0,78.0,0.0,0.5,3.0,340.0,1.0,11-01-2001,N 
26.0,30.6,27.5,78.0,0.0,1.5,3.0,350.0,1.0,12-01-2001,N 
25.0,33.2,29.0,66.0,0.0,1.3,5.0,270.0,2.0,13-01-2001,W 
27.0,33.4,28.4,72.0,0.0,3.0,4.0,340.0,1.0,14-01-2001,N 
27.0,31.2,28.5,72.0,1.4,2.0,5.0,300.0,2.0,15-01-2001,NW
25.0,30.0,27.2,84.0,19.1,0.5,4.0,350.0,3.0,16-01-2001,N 
23.0,30.2,26.3,81.0,17.9,0.0,4.0,280.0,2.0,17-01-2001,W 
24.0,29.8,26.7,82.0,2.5,1.1,6.0,10.0,3.0,18-01-2001,W 
24.0,29.8,27.3,78.0,0.0,1.5,3.0,70.0,2.0,19-01-2001,W 
25.0,29.8,27.1,76.0,1.3,2.0,3.0,280.0,2.0,20-01-2001,W 
25.0,31.2,27.4,78.0,1.0,5.0,4.0,360.0,2.0,21-01-2001,N 
24.0,31.2,27.9,82.0,82.2,4.0,5.0,110.0,2.0,22-01-2001,W 
24.0,30.1,26.5,86.0,0.0,0.0,3.0,260.0,1.0,23-01-2001,W 
25.0,33.0,28.7,70.0,0.0,6.3,5.0,290.0,2.0,24-01-2001,W 
25.0,32.0,27.8,77.0,3.0,2.3,3.0,270.0,1.0,25-01-2001,W 
26.0,31.8,28.3,78.0,1.0,3.0,3.0,270.0,1.0,26-01-2001,W 
26.0,32.6,28.7,76.0,0.0,4.5,3.0,70.0,0.0,27-01-2001,NW
25.0,31.9,28.1,78.0,25.5,3.5,4.0,350.0,2.0,28-01-2001,N 
25.0,31.3,27.3,81.0,0.3,5.0,5.0,260.0,2.0,29-01-2001,W 
25.0,30.0,26.8,81.0,1.7,0.3,5.0,20.0,2.0,30-01-2001,W 
25.0,29.4,26.5,84.0,2.2,0.5,12.0,360.0,3.0,31-01-2001,W 
24.0,30.0,26.3,85.0,8.5,0.0,3.0,300.0,0.0,01-02-2001,N 
24.0,30.8,27.0,79.0,0.2,0.0,3.0,300.0,1.0,02-02-2001,N 
25.0,30.0,27.3,75.0,2.2,0.0,4.0,260.0,2.0,03-02-2001,W 
25.0,29.8,27.3,73.0,0.0,0.0,5.0,290.0,3.0,04-02-2001,W 
24.0,30.4,26.8,78.0,4.0,0.0,5.0,260.0,3.0,05-02-2001,W 
24.0,29.1,25.7,82.0,1.0,0.0,5.0,270.0,3.0,06-02-2001,W 
23.0,27.4,24.9,86.0,39.1,0.5,6.0,260.0,2.0,07-02-2001,W 
23.0,27.2,24.3,93.0,22.6,0.0,8.0,270.0,3.0,08-02-2001,W 
25.0,32.0,27.6,73.0,0.0,4.0,7.0,270.0,3.0,09-02-2001,W 
24.0,30.8,27.5,72.0,55.6,0.0,5.0,300.0,4.0,10-02-2001,W 
24.0,28.3,25.8,88.0,32.4,0.5,5.0,270.0,3.0,11-02-2001,W 
24.0,30.8,27.1,74.0,1.5,2.7,7.0,280.0,4.0,12-02-2001,W 
25.0,28.8,26.7,76.0,0.0,0.0,7.0,260.0,4.0,13-02-2001,W 
25.0,31.4,28.0,73.0,11.2,2.5,6.0,300.0,3.0,14-02-2001,W 
24.0,29.2,26.5,83.0,2.1,0.2,5.0,300.0,3.0,15-02-2001,W 
24.0,31.0,27.2,81.0,38.8,5.0,6.0,260.0,3.0,16-02-2001,W 
25.0,29.6,26.9,83.0,3.0,1.0,4.0,300.0,2.0,17-02-2001,W 
24.0,28.2,25.9,90.0,43.7,0.0,4.0,290.0,3.0,18-02-2001,W 
24.0,30.3,26.6,81.0,2.0,2.6,5.0,270.0,2.0,19-02-2001,W 
24.0,27.2,25.6,83.0,1.9,1.0,4.0,260.0,2.0,20-02-2001,W 
23.0,31.0,26.4,80.0,17.6,3.5,6.0,300.0,3.0,21-02-2001,W 
24.0,27.4,25.4,86.0,8.4,0.0,7.0,310.0,3.0,22-02-2001,W 
25.0,31.6,27.7,78.0,6.8,2.9,6.0,280.0,2.0,23-02-2001,W 
24.0,31.5,28.7,68.0,0.5,4.0,3.0,270.0,2.0,24-02-2001,W 
24.0,31.5,27.5,73.0,0.0,8.0,4.0,300.0,2.0,25-02-2001,W 
25.0,32.1,28.0,75.0,0.0,8.0,4.0,350.0,2.0,26-02-2001,N 
24.0,31.8,28.6,74.0,0.0,8.0,4.0,20.0,2.0,27-02-2001,N 
26.0,31.5,27.8,72.0,0.0,5.5,6.0,300.0,3.0,28-02-2001,NW
26.0,31.4,28.2,76.0,7.5,3.0,4.0,300.0,2.0,01-03-2001,NW
25.0,30.4,28.0,78.0,7.1,2.5,4.0,300.0,2.0,02-03-2001,W 
25.0,31.0,27.6,78.0,0.0,1.0,4.0,270.0,3.0,03-03-2001,W 
26.0,31.4,28.4,74.0,0.0,5.0,4.0,300.0,3.0,04-03-2001,W 
26.0,30.6,27.4,80.0,1.2,1.0,3.0,290.0,1.0,05-03-2001,W 
25.0,28.0,26.7,88.0,11.4,0.0,3.0,350.0,1.0,06-03-2001,W 
26.0,33.2,28.6,70.0,0.0,8.0,6.0,310.0,2.0,07-03-2001,NW
26.0,33.8,29.0,68.0,0.0,7.5,4.0,320.0,2.0,08-03-2001,W 
25.0,32.0,28.7,72.0,0.2,5.0,4.0,270.0,2.0,09-03-2001,N 
25.0,28.5,27.3,84.0,0.5,2.0,3.0,90.0,0.0,10-03-2001,E 
22.0,31.1,27.2,76.0,41.7,0.0,3.0,310.0,1.0,11-03-2001,N 
24.0,32.0,27.2,75.0,8.5,0.0,4.0,270.0,2.0,12-03-2001,W 
25.0,34.0,28.8,71.0,15.9,5.5,4.0,210.0,2.0,13-03-2001,W 
26.0,33.8,28.9,72.0,0.0,8.0,6.0,270.0,3.0,14-03-2001,W 
26.0,32.6,29.2,68.0,0.0,4.0,5.0,290.0,2.0,15-03-2001,W 
25.0,31.6,27.6,80.0,0.3,4.5,6.0,40.0,2.0,16-03-2001,W 
26.0,31.4,28.2,76.0,10.6,3.0,4.0,290.0,2.0,17-03-2001,W 
24.0,32.8,28.4,72.0,25.5,4.5,4.0,260.0,2.0,18-03-2001,W 
24.0,29.2,27.0,83.0,16.0,0.2,3.0,280.0,0.0,19-03-2001,W 
25.0,32.0,27.5,78.0,2.0,2.5,5.0,300.0,2.0,20-03-2001,W 
26.0,31.8,27.7,70.0,2.0,4.5,6.0,300.0,3.0,21-03-2001,N 
25.0,30.6,27.8,74.0,0.0,3.0,5.0,300.0,2.0,22-03-2001,W 
25.0,33.6,27.2,80.0,6.4,6.0,5.0,280.0,2.0,23-03-2001,W 
25.0,32.6,27.9,78.0,6.2,2.0,3.0,290.0,1.0,24-03-2001,W 
25.0,31.8,27.4,78.0,0.7,1.3,5.0,270.0,2.0,25-03-2001,W 
24.0,31.9,26.7,81.0,15.6,4.1,6.0,290.0,2.0,26-03-2001,W 
24.0,32.1,27.2,80.0,5.7,3.3,3.0,20.0,1.0,27-03-2001,N 
25.0,32.0,27.1,81.0,7.0,5.0,5.0,360.0,2.0,28-03-2001,NW
25.0,31.4,27.9,76.0,3.3,5.0,4.0,90.0,1.0,29-03-2001,N 
25.0,30.6,27.2,82.0,6.0,1.0,3.0,360.0,0.0,30-03-2001,N 
25.0,31.3,27.3,82.0,9.0,5.0,4.0,360.0,0.0,31-03-2001,N 
25.0,32.8,28.4,78.0,0.1,3.0,3.0,290.0,1.0,01-04-2001,W 
26.0,33.6,29.1,74.0,0.0,7.0,3.0,290.0,1.0,02-04-2001,W 
25.0,32.0,28.5,77.0,0.0,4.5,4.0,350.0,2.0,03-04-2001,N 
26.0,32.4,28.3,76.0,0.0,7.0,5.0,310.0,2.0,04-04-2001,NW
25.0,33.2,28.6,72.0,0.0,6.6,5.0,260.0,2.0,05-04-2001,W 
24.0,32.6,27.9,76.0,0.0,5.0,4.0,280.0,2.0,06-04-2001,W 
26.0,33.8,28.5,70.0,0.0,6.1,5.0,270.0,2.0,07-04-2001,W 
26.0,31.0,27.1,80.0,0.0,0.5,3.0,280.0,1.0,08-04-2001,W 
24.0,32.4,27.1,86.0,2.4,1.0,5.0,30.0,0.0,09-04-2001,NE
25.0,32.2,28.1,78.0,0.0,4.5,4.0,90.0,2.0,10-04-2001,E 
25.0,32.4,28.3,76.0,0.0,7.5,6.0,300.0,2.0,11-04-2001,W 
25.0,32.0,28.5,74.0,0.0,4.8,4.0,280.0,1.0,12-04-2001,W 
23.0,31.0,26.7,85.0,50.8,2.0,5.0,360.0,0.0,13-04-2001,N 
24.0,32.5,27.9,79.0,8.5,5.0,3.0,350.0,1.0,14-04-2001,N 
25.0,32.3,27.9,76.0,0.8,8.0,3.0,360.0,1.0,15-04-2001,N 
26.0,32.0,27.4,82.0,0.1,2.5,2.0,250.0,0.0,16-04-2001,W 
25.0,30.8,27.6,82.0,4.1,0.5,3.0,360.0,1.0,17-04-2001,W 
25.0,31.6,28.0,79.0,1.8,3.2,4.0,200.0,2.0,18-04-2001,N 
24.0,31.6,27.9,78.0,23.9,8.0,4.0,250.0,2.0,19-04-2001,N 
24.0,32.0,27.7,77.0,0.0,8.0,4.0,340.0,1.0,20-04-2001,W 
25.0,32.0,28.1,73.0,0.0,5.5,4.0,360.0,1.0,21-04-2001,N 
25.0,32.7,28.2,76.0,0.0,8.0,3.0,360.0,1.0,22-04-2001,N 
25.0,34.0,29.2,74.0,0.0,8.0,3.0,20.0,2.0,23-04-2001,N 
25.0,32.0,28.7,79.0,0.0,3.0,4.0,250.0,2.0,24-04-2001,N 
24.0,32.6,27.7,79.0,9.8,5.0,5.0,340.0,2.0,25-04-2001,N 
26.0,32.7,28.7,75.0,0.0,8.0,4.0,100.0,2.0,26-04-2001,W 
25.0,33.3,29.2,78.0,0.0,6.0,6.0,40.0,1.0,27-04-2001,N 
26.0,32.8,28.3,79.0,0.0,8.0,3.0,360.0,1.0,28-04-2001,N 
27.0,33.0,29.2,73.0,0.0,8.0,4.0,360.0,1.0,29-04-2001,N 
26.0,32.0,29.3,77.0,0.0,4.0,4.0,300.0,0.0,30-04-2001,E 
25.0,33.0,29.2,75.0,0.2,3.5,4.0,10.0,2.0,01-05-2001,N 
25.0,32.7,28.8,72.0,3.0,7.0,4.0,300.0,2.0,02-05-2001,N 
26.0,32.3,28.4,78.0,0.7,2.5,4.0,90.0,1.0,03-05-2001,E 
25.0,33.1,29.3,74.0,0.8,8.0,3.0,90.0,2.0,04-05-2001,N 
26.0,33.8,28.6,76.0,1.3,7.7,3.0,360.0,2.0,05-05-2001,N 
26.0,34.4,29.4,75.0,0.0,8.0,4.0,10.0,2.0,06-05-2001,N 
26.0,34.4,29.9,73.0,0.0,8.0,4.0,350.0,2.0,07-05-2001,N 
26.0,33.2,29.3,77.0,0.0,7.5,5.0,360.0,2.0,08-05-2001,N 
24.0,33.6,29.3,74.0,25.0,8.0,3.0,350.0,1.0,09-05-2001,N 
26.0,33.0,29.1,76.0,0.0,8.0,4.0,340.0,0.0,10-05-2001,N 
26.0,32.8,29.2,77.0,0.3,8.0,4.0,20.0,1.0,11-05-2001,N 
26.0,32.8,28.8,72.0,0.0,3.0,4.0,30.0,1.0,12-05-2001,N 
26.0,32.6,28.5,75.0,3.0,4.0,3.0,350.0,1.0,13-05-2001,N 
26.0,32.0,28.7,78.0,0.0,2.5,3.0,360.0,1.0,14-05-2001,N 
26.0,34.2,29.9,72.0,0.0,6.0,4.0,60.0,2.0,15-05-2001,N 
27.0,34.5,29.2,75.0,0.0,8.0,4.0,300.0,2.0,16-05-2001,E 
26.0,32.6,29.0,74.0,0.0,7.5,7.0,90.0,2.0,17-05-2001,E 
24.0,28.6,26.6,86.0,28.8,0.0,5.0,70.0,0.0,18-05-2001,E 
25.0,31.0,28.2,75.0,0.0,0.4,3.0,350.0,1.0,19-05-2001,N 
25.0,32.8,28.6,78.0,0.0,8.0,3.0,360.0,1.0,20-05-2001,N 
26.0,33.6,29.3,74.0,0.0,8.0,3.0,20.0,1.0,21-05-2001,N 
25.0,33.6,29.0,74.0,0.0,5.5,4.0,100.0,2.0,22-05-2001,N 
25.0,33.1,28.8,74.0,0.0,8.0,5.0,220.0,2.0,23-05-2001,N 
26.0,32.2,28.4,75.0,3.4,5.0,4.0,300.0,1.0,24-05-2001,NW
25.0,33.5,28.9,74.0,0.0,7.0,4.0,90.0,1.0,25-05-2001,E 
25.0,31.0,27.8,80.0,0.0,0.0,3.0,80.0,1.0,26-05-2001,E 
26.0,31.4,28.5,76.0,0.0,0.0,3.0,300.0,2.0,27-05-2001,E 
26.0,33.0,28.8,75.0,0.0,8.0,5.0,120.0,2.0,28-05-2001,E 
26.0,29.5,27.6,82.0,0.0,0.0,3.0,310.0,0.0,29-05-2001,NW
26.0,32.6,28.4,76.0,1.0,4.5,5.0,320.0,2.0,30-05-2001,E 
25.0,32.8,28.7,78.0,0.0,3.4,4.0,340.0,0.0,31-05-2001,E 
25.0,33.2,28.9,77.0,3.4,6.0,5.0,360.0,1.0,01-06-2001,N 
25.0,32.6,28.1,78.0,0.0,4.4,3.0,360.0,1.0,02-06-2001,NE
25.0,32.8,28.6,76.0,0.0,3.0,3.0,30.0,0.0,03-06-2001,NE
24.0,33.1,28.6,78.0,11.7,0.7,3.0,100.0,1.0,04-06-2001,E 
25.0,30.4,26.9,87.0,0.2,2.0,3.0,60.0,0.0,05-06-2001,E 
24.0,32.6,28.1,78.0,18.8,8.0,4.0,90.0,2.0,06-06-2001,N 
24.0,31.7,27.3,78.0,23.8,6.0,6.0,70.0,1.0,07-06-2001,N 
24.0,31.5,26.9,84.0,8.4,1.4,3.0,360.0,0.0,08-06-2001,N 
24.0,30.0,25.4,90.0,45.5,1.3,3.0,20.0,0.0,09-06-2001,NE
24.0,32.4,27.3,82.0,10.4,4.5,3.0,50.0,0.0,10-06-2001,NE
24.0,33.5,28.4,78.0,0.5,3.5,5.0,360.0,2.0,11-06-2001,W 
25.0,32.3,27.8,79.0,0.0,4.0,5.0,20.0,1.0,12-06-2001,E 
26.0,32.2,28.6,79.0,0.0,4.8,4.0,340.0,1.0,13-06-2001,N 
23.0,30.2,27.2,89.0,32.9,2.0,4.0,10.0,1.0,14-06-2001,N 
24.0,32.0,27.8,79.0,9.9,3.0,3.0,80.0,4.0,15-06-2001,NE
24.0,31.2,26.8,81.0,0.5,2.2,4.0,360.0,2.0,16-06-2001,N 
24.0,31.0,26.7,82.0,0.0,2.0,3.0,240.0,1.0,17-06-2001,W 
23.0,33.0,28.4,74.0,0.0,5.3,4.0,50.0,2.0,18-06-2001,N 
24.0,31.8,27.2,68.0,0.0,5.0,4.0,30.0,2.0,19-06-2001,N 
24.0,32.2,28.0,68.0,0.0,4.0,4.0,360.0,2.0,20-06-2001,NW
24.0,31.6,27.5,71.0,0.0,6.0,4.0,320.0,2.0,21-06-2001,N 
25.0,32.2,27.6,75.0,0.0,6.5,4.0,90.0,1.0,22-06-2001,E 
24.0,32.2,28.4,74.0,0.0,4.5,4.0,20.0,1.0,23-06-2001,N 
25.0,32.8,28.4,76.0,0.0,4.0,4.0,100.0,2.0,24-06-2001,E 
25.0,32.2,28.7,77.0,0.0,5.3,4.0,10.0,2.0,25-06-2001,E 
25.0,32.6,28.4,80.0,0.0,2.0,4.0,360.0,1.0,26-06-2001,N 
25.0,32.4,29.2,78.0,0.0,5.5,4.0,360.0,2.0,27-06-2001,N 
25.0,32.1,28.3,79.0,0.0,4.4,5.0,310.0,1.0,28-06-2001,W 
25.0,32.2,28.1,76.0,0.0,6.0,3.0,360.0,1.0,29-06-2001,N 
25.0,32.9,28.2,78.0,8.4,5.0,4.0,350.0,1.0,30-06-2001,N 
25.0,33.5,28.9,72.0,0.0,6.5,4.0,10.0,1.0,01-07-2001,N 
24.0,34.4,28.8,69.0,0.0,6.5,3.0,20.0,2.0,02-07-2001,N 
23.0,31.6,27.2,70.0,0.0,7.0,3.0,10.0,1.0,03-07-2001,N 
22.0,31.6,27.0,64.0,0.0,1.7,6.0,60.0,1.0,04-07-2001,N 
22.0,32.0,26.2,64.0,0.0,7.0,4.0,80.0,1.0,05-07-2001,E 
23.0,32.2,26.5,69.0,0.0,8.0,4.0,30.0,1.0,06-07-2001,N 
24.0,32.4,27.8,72.0,0.0,8.0,4.0,80.0,1.0,07-07-2001,NE
26.0,33.4,28.3,78.0,0.0,8.0,4.0,20.0,1.0,08-07-2001,N 
25.0,32.8,28.8,78.0,0.0,5.3,4.0,10.0,2.0,09-07-2001,N 
24.0,33.0,27.5,81.0,0.0,8.0,7.0,360.0,2.0,10-07-2001,N 
24.0,31.9,27.5,79.0,9.1,8.0,4.0,40.0,1.0,11-07-2001,N 
25.0,31.9,27.8,78.0,0.0,8.0,4.0,360.0,1.0,12-07-2001,N 
25.0,31.2,27.6,82.0,0.0,1.2,3.0,350.0,1.0,13-07-2001,N 
25.0,33.6,28.2,83.0,0.0,7.5,3.0,40.0,1.0,14-07-2001,N 
26.0,33.6,28.9,79.0,0.0,8.0,4.0,80.0,1.0,15-07-2001,E 
25.0,33.1,29.1,79.0,0.0,8.0,3.0,90.0,1.0,16-07-2001,E 
25.0,32.2,27.9,78.0,0.0,6.0,5.0,30.0,1.0,17-07-2001,N 
25.0,30.0,26.5,85.0,0.0,5.0,4.0,60.0,2.0,18-07-2001,E 
25.0,31.9,27.3,86.0,11.6,6.0,4.0,70.0,1.0,19-07-2001,E 
25.0,32.3,27.7,80.0,0.0,3.2,3.0,40.0,2.0,20-07-2001,N 
25.0,30.2,27.3,82.0,9.3,0.5,3.0,90.0,1.0,21-07-2001,E 
24.0,29.2,26.3,87.0,0.4,0.0,3.0,10.0,2.0,22-07-2001,N 
25.0,32.5,28.1,78.0,0.0,8.0,6.0,40.0,2.0,23-07-2001,N 
25.0,32.0,28.4,77.0,0.0,8.0,5.0,50.0,2.0,24-07-2001,N 
24.0,32.4,28.1,80.0,0.0,7.0,4.0,10.0,1.0,25-07-2001,N 
25.0,32.4,27.3,82.0,0.0,8.0,4.0,70.0,1.0,26-07-2001,E 
24.0,32.6,28.6,74.0,0.0,8.0,4.0,70.0,2.0,27-07-2001,E 
24.0,33.0,28.4,77.0,0.0,7.0,3.0,10.0,1.0,28-07-2001,N 
25.0,33.0,28.5,75.0,0.0,8.0,3.0,10.0,1.0,29-07-2001,N 
26.0,32.4,28.9,79.0,0.0,7.0,4.0,90.0,1.0,30-07-2001,E 
25.0,33.7,28.4,78.0,0.0,8.0,4.0,10.0,2.0,31-07-2001,N 
25.0,32.4,28.2,72.0,0.0,8.0,4.0,70.0,2.0,01-08-2001,E 
24.0,32.5,28.3,78.0,10.2,8.0,5.0,360.0,1.0,02-08-2001,N 
25.0,30.6,26.8,87.0,50.2,1.5,4.0,360.0,0.0,03-08-2001,N 
24.0,30.8,26.9,88.0,6.5,3.5,3.0,10.0,1.0,04-08-2001,N 
25.0,33.0,28.1,79.0,0.0,3.0,4.0,10.0,1.0,05-08-2001,N 
24.0,32.8,28.3,73.0,0.0,7.8,5.0,20.0,1.0,06-08-2001,N 
25.0,32.4,28.0,74.0,0.0,8.0,5.0,70.0,2.0,07-08-2001,N 
26.0,32.4,28.3,80.0,0.0,8.0,4.0,80.0,2.0,08-08-2001,E 
25.0,32.4,28.4,81.0,0.0,8.0,4.0,30.0,2.0,09-08-2001,N 
25.0,32.2,28.0,83.0,5.3,2.5,4.0,360.0,2.0,10-08-2001,N 
25.0,31.9,28.4,80.0,0.0,5.1,3.0,40.0,2.0,11-08-2001,N 
25.0,32.0,28.4,79.0,0.0,7.5,4.0,360.0,2.0,12-08-2001,N 
25.0,32.3,28.5,77.0,7.2,7.0,4.0,70.0,1.0,13-08-2001,NE
25.0,31.0,27.6,82.0,0.7,5.5,4.0,360.0,1.0,14-08-2001,N 
24.0,32.0,28.0,81.0,0.0,8.0,4.0,90.0,1.0,15-08-2001,E 
25.0,32.4,28.5,76.0,0.0,7.1,4.0,120.0,2.0,16-08-2001,E 
24.0,33.4,28.9,67.0,8.6,8.0,4.0,70.0,2.0,17-08-2001,E 
25.0,33.6,28.0,68.0,0.0,6.2,4.0,10.0,1.0,18-08-2001,N 
24.0,31.4,28.4,70.0,0.0,2.0,3.0,90.0,1.0,19-08-2001,N 
25.0,33.1,27.9,66.0,0.0,8.0,4.0,150.0,1.0,20-08-2001,E 
25.0,31.7,28.0,73.0,0.0,8.0,4.0,300.0,1.0,21-08-2001,N 
25.0,32.6,28.6,75.0,0.0,7.0,5.0,360.0,2.0,22-08-2001,N 
25.0,33.4,28.3,74.0,0.0,6.6,5.0,10.0,2.0,23-08-2001,N 
25.0,32.0,28.3,72.0,0.0,6.0,4.0,20.0,2.0,24-08-2001,N 
25.0,32.4,28.3,70.0,0.0,6.0,4.0,20.0,1.0,25-08-2001,N 
26.0,33.0,29.1,64.0,0.0,4.5,3.0,20.0,0.0,26-08-2001,N 
