TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG
25.9,32.6,28.8,79.0,14.7,1.2,5.0,110.0,2.0
26.0,30.9,27.8,83.0,7.0,6.8,4.0,120.0,2.0
27.0,32.2,29.6,77.0,0.0,6.8,5.0,350.0,2.0
27.0,32.4,29.3,76.0,0.0,5.8,4.0,40.0,2.0
26.9,33.1,29.2,75.0,0.3,8.2,5.0,250.0,2.0
27.0,33.0,29.6,75.0,0.1,8.6,3.0,360.0,1.0
25.8,32.6,29.3,73.0,12.2,8.8,4.0,320.0,2.0
27.0,32.2,29.2,75.0,0.0,8.8,5.0,30.0,2.0
27.0,33.1,29.3,78.0,0.0,7.1,5.0,60.0,2.0
25.6,32.2,28.6,78.7,9.0,3.8,3.0,80.0,2.0
26.5,32.2,29.2,80.0,5.0,8.0,4.0,30.0,2.0
28.0,32.0,29.3,81.0,1.3,7.5,4.0,10.0,2.0
28.0,32.4,29.5,77.0,0.0,7.7,4.0,30.0,2.0
28.0,32.7,29.9,75.6,3.8,7.3,2.0,30.0,1.0
27.0,33.2,29.2,74.3,0.0,6.0,7.8,189.6,3.6
27.0,32.6,29.8,73.0,0.0,8.5,4.0,350.0,2.0
28.0,33.2,29.7,73.0,0.0,8.3,6.0,10.0,2.0
27.0,32.9,29.3,74.3,0.4,5.3,4.6,122.4,2.5
27.0,33.4,29.7,72.1,0.0,8.9,0.0,0.0,0.0
26.0,33.4,29.0,74.0,6.8,6.0,5.0,60.0,3.0
26.0,33.4,29.8,68.0,0.9,8.9,7.0,100.0,3.0
27.0,33.3,29.5,72.8,0.4,5.9,6.0,130.0,3.0
25.0,33.0,28.7,69.0,0.0,9.2,7.0,40.0,3.0
26.0,34.8,30.0,67.0,0.0,9.1,9.0,70.0,4.0
27.0,33.2,29.5,73.0,0.5,3.9,5.0,120.0,2.0
27.0,32.4,29.1,75.0,0.5,3.2,7.0,70.0,4.0
27.0,32.9,29.4,72.0,0.0,6.0,5.0,50.0,2.0
27.0,31.2,28.5,74.0,0.9,7.8,3.0,280.0,2.0
25.9,29.1,26.9,89.0,4.0,2.3,4.0,300.0,1.0
25.3,29.8,27.1,83.8,2.5,0.0,2.0,150.0,1.0
25.0,31.1,27.5,77.0,6.8,0.6,4.0,120.0,2.0
25.0,31.6,27.5,80.0,0.0,4.1,5.0,20.0,2.0
24.7,31.8,27.6,79.0,11.7,2.8,4.0,330.0,2.0
25.0,31.6,28.3,76.0,3.0,5.7,4.0,340.0,1.0
26.1,31.0,28.2,73.0,1.3,6.7,4.0,60.0,2.0
26.0,31.9,28.3,73.0,0.0,6.2,5.0,10.0,2.0
25.4,32.1,28.5,75.0,8.3,4.7,4.0,300.0,1.0
25.9,32.6,28.6,69.0,2.6,6.8,3.0,80.0,1.0
26.0,32.4,28.7,64.0,0.6,4.6,5.0,300.0,2.0
25.0,34.1,28.7,66.0,0.0,8.9,5.0,20.0,3.0
27.0,31.5,28.9,71.0,1.9,8.0,4.0,10.0,1.0
27.0,32.7,28.9,70.0,0.9,5.8,3.0,330.0,2.0
26.0,32.0,28.0,64.0,1.2,4.2,4.0,30.0,2.0
25.2,31.6,28.1,65.0,10.9,5.8,3.0,340.0,1.0
25.0,31.7,28.0,79.0,6.1,7.3,3.0,100.0,1.0
25.0,31.8,27.8,65.0,0.6,7.5,3.0,170.0,1.0
26.0,31.3,27.7,63.0,0.8,5.3,4.0,30.0,2.0
25.0,32.2,28.2,65.0,1.0,7.8,4.0,10.0,1.0
26.0,31.9,28.0,73.0,0.8,6.0,3.0,50.0,1.0
26.0,32.1,28.3,75.0,0.2,8.1,4.0,70.0,2.0
26.1,33.1,28.9,71.0,0.4,7.5,4.0,90.0,3.0
27.0,33.9,29.1,73.0,0.0,6.7,5.0,30.0,2.0
27.0,32.6,28.9,72.0,1.2,6.1,4.0,360.0,1.0
27.0,33.1,29.5,71.1,0.1,6.7,5.0,102.2,2.3
26.6,32.0,28.9,74.0,0.4,7.8,4.0,110.0,2.0
27.0,32.8,28.8,75.0,0.2,8.1,6.0,90.0,3.0
26.0,33.2,28.8,66.0,0.0,7.5,4.0,40.0,2.0
25.0,33.6,27.7,66.0,1.9,8.4,5.0,10.0,2.0
25.0,30.7,27.7,69.0,4.3,8.4,2.0,230.0,0.0
25.0,31.0,27.4,79.0,21.5,7.1,4.0,10.0,1.0
25.7,32.0,28.3,73.0,2.1,7.2,5.0,30.0,2.0
26.0,31.5,28.3,74.0,1.4,7.9,4.0,10.0,2.0
26.0,31.7,27.9,70.0,0.0,5.8,3.0,340.0,1.0
25.0,32.4,27.8,63.0,0.0,8.2,5.0,320.0,2.0
24.0,31.5,27.1,65.0,2.3,8.1,5.0,40.0,1.0
25.3,32.4,28.3,68.0,0.9,8.2,4.0,360.0,2.0
24.0,31.5,27.1,64.0,1.9,8.2,4.0,50.0,1.0
24.0,30.0,27.9,65.0,2.5,8.1,3.0,20.0,2.0
26.0,31.2,27.8,68.0,0.2,0.6,4.0,50.0,2.0
25.0,31.4,28.3,72.0,11.6,6.3,4.0,10.0,2.0
26.0,32.2,28.6,72.0,0.5,7.4,4.0,350.0,1.0
25.0,32.2,28.0,73.0,46.0,7.2,5.0,10.0,2.0
25.0,31.8,28.7,75.0,5.8,6.5,4.0,40.0,2.0
26.8,33.4,29.4,72.0,0.8,7.9,5.0,30.0,2.0
26.5,32.1,28.8,75.0,0.5,7.9,4.0,30.0,2.0
26.8,33.1,29.4,67.0,0.1,8.2,6.0,20.0,2.0
26.0,31.6,28.4,70.0,0.1,7.8,5.0,20.0,2.0
26.0,31.5,27.9,71.0,1.8,6.9,4.0,30.0,2.0
25.2,31.6,27.6,65.0,2.2,7.2,5.0,30.0,2.0
25.0,32.8,28.5,68.0,0.0,8.3,7.0,60.0,2.0
26.0,31.6,28.5,72.0,1.6,8.4,7.0,10.0,3.0
26.7,32.5,29.2,75.5,1.0,8.3,3.0,20.0,2.0
27.0,32.6,28.6,67.0,0.3,8.2,5.0,120.0,2.0
26.0,32.6,28.6,69.0,0.0,7.8,5.0,50.0,3.0
27.0,32.8,29.3,75.2,0.2,8.5,2.0,240.0,1.0
27.0,32.4,28.5,72.0,1.0,7.6,5.0,30.0,1.0
26.0,33.2,28.9,72.0,0.0,8.7,7.0,20.0,2.0
24.0,31.0,27.0,80.0,9.5,9.4,6.0,20.0,2.0
25.0,31.6,28.4,76.0,8.5,4.8,5.0,30.0,2.0
24.0,31.9,28.6,75.0,5.2,8.5,4.0,10.0,2.0
26.0,32.4,28.5,64.0,0.0,8.3,5.0,10.0,2.0
26.0,32.0,28.4,67.0,0.9,6.0,4.0,320.0,2.0
26.9,33.5,29.5,73.0,0.3,6.7,5.0,60.0,2.0
27.0,33.1,29.4,67.0,0.0,7.6,6.0,50.0,2.0
26.5,32.5,29.2,71.0,1.6,5.1,5.0,340.0,1.0
25.6,35.1,29.4,66.0,1.0,5.7,8.0,20.0,2.0
26.0,34.6,29.4,65.0,0.0,8.7,6.0,50.0,2.0
26.2,34.8,29.7,63.0,0.2,10.0,8.0,30.0,2.0
27.0,33.0,29.3,68.0,0.1,8.7,5.0,340.0,1.0
26.0,31.6,28.4,69.0,1.7,9.3,3.0,350.0,1.0
25.0,32.1,28.2,67.0,0.0,7.3,4.0,320.0,1.0
26.0,32.5,28.6,69.0,0.0,8.6,5.0,20.0,2.0
25.8,34.0,29.4,59.0,0.4,7.4,6.0,90.0,3.0
25.0,36.4,29.7,58.0,2.2,6.8,8.0,100.0,2.0
26.0,34.6,29.8,61.0,0.1,10.1,6.0,50.0,3.0
27.0,32.7,29.2,67.0,0.4,10.2,4.0,30.0,2.0
27.0,32.1,28.5,73.0,0.4,0.6,4.0,50.0,2.0
27.0,28.6,27.7,80.0,4.9,2.8,4.0,30.0,2.0
25.0,32.4,28.1,75.0,15.0,0.0,5.0,40.0,2.0
26.7,33.1,29.3,73.0,1.8,10.1,5.0,10.0,1.0
26.0,32.4,28.4,72.0,1.9,8.1,4.0,30.0,1.0
26.0,32.8,28.8,70.0,0.0,9.9,5.0,30.0,2.0
26.4,32.4,29.2,71.0,1.6,0.9,4.0,20.0,2.0
27.0,33.2,29.6,74.0,0.3,9.0,5.0,340.0,2.0
26.0,32.8,29.0,79.0,2.6,9.4,6.0,350.0,2.0
26.0,32.9,28.7,66.0,0.0,10.1,5.0,20.0,1.0
26.0,33.2,29.3,68.0,0.1,9.5,5.0,120.0,2.0
27.3,33.1,29.9,70.0,0.0,9.4,4.0,320.0,2.0
27.0,32.2,29.3,75.0,0.6,9.7,5.0,40.0,2.0
24.0,32.2,29.7,73.0,33.4,10.0,5.0,40.0,2.0
28.0,33.6,29.9,71.0,0.0,9.0,5.0,20.0,3.0
28.0,33.4,29.9,69.0,0.4,8.9,5.0,340.0,3.0
27.0,33.7,29.6,69.6,0.0,9.1,8.0,70.0,4.0
27.0,34.2,29.6,67.0,0.0,7.9,7.0,50.0,3.0
27.0,35.0,30.0,63.0,0.0,7.9,5.0,60.0,2.0
27.0,33.6,29.7,67.0,0.2,8.2,5.0,350.0,2.0
27.0,33.0,29.7,71.0,0.0,8.0,5.0,50.0,2.0
28.0,33.2,29.8,72.0,1.7,6.7,7.0,320.0,2.0
28.0,32.9,29.9,68.0,0.3,8.7,4.0,10.0,1.0
28.0,33.2,29.6,70.0,6.9,5.7,8.0,20.0,3.0
28.0,32.6,30.2,72.0,8.1,5.7,5.0,20.0,2.0
28.0,33.2,29.7,75.0,0.6,7.5,5.0,30.0,2.0
27.0,32.9,29.4,72.0,0.1,8.8,5.0,80.0,2.2
27.0,32.8,29.5,70.0,0.1,8.1,5.0,30.0,2.0
27.0,33.4,29.7,72.0,3.7,5.7,4.0,350.0,1.0
27.0,34.4,30.0,70.0,0.0,8.4,7.0,60.0,3.0
25.0,32.4,27.7,79.0,0.8,9.3,5.0,340.0,1.0
26.0,33.8,29.3,73.0,4.2,3.5,6.0,40.0,2.0
27.0,33.8,29.7,72.0,0.9,9.0,5.0,30.0,3.0
26.0,32.4,29.1,80.0,4.9,9.3,3.0,30.0,1.0
27.0,32.8,29.4,75.0,0.6,3.0,4.0,360.0,2.0
25.0,32.8,28.7,80.0,54.1,5.7,4.0,30.0,2.0
26.0,32.0,29.0,78.0,0.6,7.1,5.0,70.0,2.0
27.0,33.4,29.7,68.0,0.4,1.0,4.0,40.0,2.0
27.0,33.2,30.0,70.0,0.2,6.6,5.0,40.0,2.0
26.0,32.4,29.0,76.0,16.6,9.2,4.0,30.0,2.0
26.2,32.6,28.7,76.0,0.0,4.8,3.0,10.0,1.0
27.0,32.1,29.5,75.0,1.9,2.0,3.0,120.0,1.0
27.0,33.2,29.7,77.0,1.4,5.9,3.0,160.0,2.0
27.0,34.0,30.1,72.0,1.7,0.1,4.0,140.0,1.0
27.0,32.2,29.2,74.0,0.0,8.6,3.0,110.0,1.0
26.0,30.6,28.6,81.0,0.2,2.5,3.0,10.0,2.0
26.0,31.0,27.9,86.0,7.8,0.0,5.0,20.0,1.0
26.0,33.0,28.8,77.0,1.9,2.7,5.0,70.0,2.0
26.0,32.3,28.8,78.0,6.8,6.3,3.0,360.0,1.0
26.0,32.8,29.4,74.0,0.4,4.7,3.0,10.0,1.0
27.0,33.4,29.5,73.0,2.2,2.3,4.0,30.0,2.0
27.0,34.6,29.8,68.0,0.0,3.6,7.0,280.0,4.0
27.0,37.8,29.6,70.0,2.2,3.0,6.0,270.0,2.0
27.0,32.3,28.4,80.8,26.5,6.5,4.0,150.0,2.0
28.0,33.5,30.3,68.0,0.0,9.1,4.0,30.0,1.0
23.0,32.1,29.7,72.0,32.9,8.6,4.0,40.0,1.0
28.0,33.0,29.5,76.0,0.0,2.0,3.0,350.0,1.0
23.0,33.0,29.9,73.0,36.5,6.0,4.0,50.0,1.0
27.0,33.4,29.7,75.0,0.2,8.0,4.0,250.0,2.0
27.0,34.0,29.0,77.0,0.5,7.6,4.0,320.0,1.0
26.0,31.8,27.8,82.0,28.5,8.0,4.0,170.0,2.0
25.0,32.8,29.0,77.0,39.8,7.4,4.0,340.0,2.0
22.0,31.6,28.4,78.0,12.0,5.9,4.0,220.0,2.0
22.0,30.8,27.4,85.0,48.4,2.4,4.0,150.0,1.0
25.0,32.2,28.5,79.0,33.5,2.3,4.0,20.0,1.0
25.0,32.8,28.3,79.0,27.7,9.2,5.0,40.0,2.0
27.0,32.0,28.5,80.0,2.4,7.1,4.0,350.0,2.0
25.0,32.8,27.6,85.0,8.5,3.0,3.0,10.0,2.0
23.0,31.8,28.7,79.0,24.6,2.0,3.0,290.0,1.0
27.0,32.6,29.3,75.0,4.8,0.0,4.0,30.0,1.0
27.0,31.4,28.2,83.0,4.5,3.3,3.0,20.0,1.0
26.0,31.7,28.2,79.0,3.0,0.9,4.0,350.0,1.0
26.0,31.8,28.4,80.0,1.8,6.3,6.0,40.0,2.0
26.0,33.0,28.3,79.0,5.5,5.8,4.0,40.0,2.0
26.0,33.5,29.4,75.0,1.2,7.6,4.0,340.0,2.0
22.0,32.1,29.6,78.0,43.2,5.0,4.0,330.0,1.0
28.0,31.4,29.0,79.0,0.6,6.2,4.0,40.0,2.0
28.0,33.8,29.5,79.0,0.0,2.4,4.0,10.0,1.0
27.0,33.6,29.2,77.0,1.8,2.9,4.0,320.0,1.0
27.0,33.4,28.3,82.0,5.5,7.7,4.0,150.0,2.0
26.0,34.2,29.6,75.0,0.6,1.5,5.0,330.0,2.0
26.0,34.0,29.1,75.0,2.0,8.5,6.0,280.0,4.0
25.0,32.5,28.9,73.0,6.9,6.6,8.0,280.0,4.0
26.0,36.0,29.7,69.0,0.0,4.5,8.0,280.0,3.0
27.0,34.3,30.4,68.0,0.0,3.4,5.0,350.0,2.0
27.0,34.2,29.2,74.0,1.2,9.8,4.0,270.0,2.0
26.0,34.0,28.7,77.0,11.9,6.4,5.0,320.0,2.0
27.0,33.8,29.8,70.0,0.0,8.8,6.0,310.0,4.0
26.9,32.6,29.3,69.0,0.4,9.1,4.0,340.0,3.0
27.0,32.6,28.9,77.0,0.6,5.1,6.0,290.0,3.0
26.0,31.8,27.3,78.0,5.2,0.0,8.0,270.0,5.0
26.2,33.0,28.8,70.0,0.0,0.5,7.0,270.0,4.0
25.3,32.2,28.0,77.0,1.5,5.2,6.0,280.0,5.0
25.0,30.2,26.9,80.0,3.3,3.1,6.0,270.0,4.0
25.0,34.0,28.9,71.0,1.0,0.3,8.0,280.0,5.0
27.0,34.0,29.5,70.0,0.0,6.2,8.0,260.0,6.0
27.0,34.2,29.4,72.0,0.0,10.3,10.0,280.0,7.0
27.0,34.8,30.3,70.0,0.0,6.2,11.0,280.0,6.0
27.0,33.0,28.9,71.0,0.7,8.1,7.0,260.0,5.0
24.0,30.6,25.9,84.0,9.8,1.7,6.0,290.0,4.0
23.8,33.0,28.2,77.0,2.0,0.3,8.0,280.0,5.0
25.0,33.6,28.7,70.0,0.7,7.1,9.0,270.0,5.0
25.1,34.4,29.9,67.0,6.2,7.9,6.0,340.0,3.0
26.5,33.4,29.2,71.0,0.3,4.7,4.0,140.0,2.0
22.4,33.2,29.6,72.0,31.4,8.7,5.0,40.0,1.0
27.4,33.1,29.9,76.0,0.0,10.7,5.0,20.0,2.0
26.2,33.0,29.0,76.0,1.8,9.7,5.0,300.0,2.0
26.6,32.0,28.9,80.0,1.3,7.2,5.0,350.0,2.0
24.6,31.5,27.7,84.0,19.7,5.4,3.0,300.0,1.0
25.0,32.8,29.0,82.0,41.9,7.2,4.0,310.0,2.0
25.4,32.2,28.9,80.0,20.3,9.5,5.0,310.0,2.0
25.7,31.0,28.1,84.0,8.5,10.1,5.0,350.0,2.0
25.3,31.3,27.5,85.0,1.0,1.0,4.0,320.0,2.0
26.0,32.0,28.5,80.0,2.5,1.7,6.0,270.0,4.0
26.4,29.6,27.9,84.0,0.0,1.5,5.0,280.0,3.0
25.8,32.5,28.6,76.0,1.5,0.0,6.0,280.0,4.0
27.2,31.4,28.3,82.0,5.4,4.3,5.0,250.0,3.0
26.8,29.6,27.6,82.0,1.9,0.0,6.0,290.0,2.0
25.4,32.0,28.6,79.0,8.6,0.8,5.0,310.0,2.0
26.0,30.8,27.5,85.0,1.5,3.9,5.0,310.0,3.0
24.9,28.8,26.6,88.0,6.5,1.0,6.0,300.0,2.0
25.2,31.2,28.1,82.0,13.7,0.0,4.0,320.0,2.0
25.4,32.0,28.3,82.0,2.3,0.0,7.0,320.0,2.0
24.6,30.2,26.1,89.0,28.5,8.9,4.0,270.0,3.0
24.2,30.6,28.3,82.0,32.1,0.0,6.0,300.0,3.0
26.0,29.8,28.3,82.0,14.6,2.9,8.0,320.0,3.0
26.2,30.0,28.4,82.0,6.8,0.0,7.0,320.0,3.0
24.6,31.0,28.4,81.0,14.2,0.0,6.0,350.0,2.0
23.8,30.9,27.4,86.0,127.6,3.9,5.0,320.0,2.0
25.0,31.0,27.1,83.0,0.5,5.3,7.0,310.0,2.0
26.0,31.8,27.4,84.0,5.5,5.3,5.0,310.0,2.0
26.2,31.2,28.2,80.0,1.9,5.1,4.0,310.0,3.0
26.4,31.6,28.5,79.0,1.6,5.9,4.0,330.0,3.0
27.0,31.2,28.7,80.0,0.2,8.7,6.0,310.0,3.0
27.2,31.7,28.7,82.0,0.0,2.3,5.0,320.0,3.0
27.0,32.2,28.9,78.0,2.0,6.7,5.0,340.0,2.0
26.8,31.8,28.9,78.0,0.3,7.1,5.0,310.0,2.0
27.0,32.5,29.0,79.0,0.1,7.9,5.0,340.0,2.0
27.0,32.6,29.2,76.0,1.1,9.4,5.0,340.0,2.0
27.0,31.6,28.9,78.0,0.0,9.6,7.0,280.0,3.0
25.8,31.8,27.8,78.0,4.5,6.6,5.0,340.0,2.0
26.0,31.0,28.3,82.0,4.0,6.8,6.0,320.0,2.0
26.5,29.9,28.3,80.0,4.2,4.1,4.0,270.0,1.0
26.2,31.1,28.4,82.0,11.8,1.2,4.0,320.0,2.0
26.4,31.8,28.3,82.0,4.9,10.5,6.0,280.0,3.0
25.2,31.0,27.7,83.0,11.8,2.6,5.0,330.0,1.0
24.6,30.6,27.3,86.0,46.3,3.1,6.0,340.0,2.0
25.0,31.2,28.8,78.0,11.3,6.4,3.0,350.0,1.0
26.6,32.2,29.0,78.0,2.8,4.3,4.0,30.0,2.0
26.6,32.6,28.3,84.0,39.5,5.9,4.0,350.0,1.0
26.8,31.8,28.6,80.0,0.2,2.2,4.0,50.0,2.0
26.0,31.7,27.7,84.0,1.1,4.5,4.0,20.0,1.0
24.6,31.6,27.9,81.0,71.6,4.4,5.0,350.0,1.0
25.2,31.6,28.5,80.0,9.0,8.7,3.0,30.0,2.0
26.4,32.6,29.2,78.0,0.0,8.7,4.0,10.0,1.0
26.9,33.2,29.4,76.0,0.2,8.8,7.0,80.0,3.0
27.4,32.4,29.6,77.0,0.8,9.9,7.0,20.0,3.0
27.1,32.8,29.2,80.0,4.8,7.6,5.0,20.0,2.0
27.0,31.4,29.0,76.0,4.0,7.2,4.0,350.0,2.0
25.2,31.5,28.5,80.0,27.6,6.1,6.0,290.0,3.0
25.0,30.0,27.2,84.0,21.4,2.6,4.0,310.0,1.0
25.0,31.4,27.9,82.0,9.5,1.0,4.0,40.0,2.0
23.8,30.8,27.0,85.0,130.3,7.4,8.0,270.0,2.0
23.6,29.5,25.4,90.0,91.5,4.9,5.0,280.0,1.0
24.8,29.6,27.0,82.0,7.7,0.0,4.0,290.0,1.0
25.0,32.0,28.9,78.0,9.3,0.5,4.0,300.0,1.0
25.4,31.6,27.7,77.0,2.7,8.8,5.0,350.0,2.0
25.2,31.8,28.5,77.0,0.0,5.6,5.0,280.0,2.0
26.2,31.4,27.9,80.0,1.5,2.7,5.0,250.0,3.0
25.6,31.8,27.1,84.0,0.2,3.4,4.0,300.0,1.0
25.0,31.2,27.9,81.0,12.2,0.0,10.0,270.0,2.0
24.6,31.8,27.6,78.0,4.6,2.6,3.0,300.0,2.0
24.6,32.3,28.7,76.0,0.0,5.3,5.0,300.0,2.0
26.2,33.0,28.7,72.0,0.0,7.7,5.0,260.0,3.0
26.4,32.0,27.8,78.0,1.0,2.5,6.0,250.0,3.0
25.8,32.0,28.2,77.0,4.9,1.3,6.0,270.0,3.0
26.2,30.4,27.5,78.0,3.5,4.0,10.0,270.0,5.0
26.0,31.5,28.6,79.0,0.0,0.3,4.0,270.0,2.0
26.4,31.4,28.5,78.0,1.6,6.6,6.0,340.0,3.0
27.0,32.2,28.9,78.0,0.0,3.8,4.0,300.0,3.0
27.2,34.2,29.7,73.0,1.5,9.7,8.0,280.0,5.0
25.8,34.0,29.1,78.0,2.2,8.5,8.0,270.0,4.0
26.2,32.4,28.5,76.0,0.0,5.5,6.0,270.0,2.0
27.0,32.2,29.0,79.0,0.8,5.2,4.0,260.0,2.0
26.1,32.4,28.4,82.0,3.5,10.8,4.0,150.0,2.0
26.6,33.1,29.4,78.0,1.5,6.5,5.0,240.0,1.0
26.8,32.8,28.9,77.0,0.8,3.7,5.0,80.0,2.0
26.0,32.0,28.3,81.0,2.0,9.0,4.0,30.0,1.0
26.0,32.4,29.3,78.0,2.0,6.3,4.0,20.0,1.0
27.0,33.2,28.8,76.0,2.3,5.3,6.0,330.0,1.0
26.2,32.6,28.4,80.0,15.4,8.2,5.0,160.0,2.0
26.3,32.0,28.4,81.0,4.5,8.1,4.0,60.0,2.0
26.0,32.7,29.7,75.0,5.3,9.0,4.0,40.0,2.0
27.0,33.0,28.8,82.0,3.0,7.8,5.0,20.0,2.0
26.6,32.8,28.8,80.0,3.4,5.0,5.0,310.0,2.0
26.8,33.0,28.9,80.0,0.0,7.8,5.0,40.0,2.0
26.8,32.6,29.4,78.0,8.8,5.6,4.0,130.0,2.0
26.5,31.9,28.7,82.0,4.6,5.8,4.0,350.0,2.0
26.4,32.6,29.8,79.0,2.5,3.1,4.0,350.0,2.0
28.0,33.8,30.1,72.0,1.0,4.6,7.0,330.0,3.0
27.6,33.0,29.9,74.0,0.7,9.9,5.0,300.0,2.0
27.6,33.4,30.1,74.0,0.0,6.3,4.0,330.0,2.0
26.4,32.5,29.3,74.0,4.0,8.8,5.0,30.0,1.0
27.0,33.2,29.8,76.0,0.0,8.8,5.0,40.0,2.0
27.0,34.0,29.2,80.0,1.5,5.5,5.0,340.0,2.0
26.6,32.0,28.9,79.0,4.4,8.6,4.0,20.0,1.0
27.5,33.6,30.4,74.0,0.8,4.9,5.0,40.0,2.0
26.4,32.6,28.3,84.0,2.7,9.2,6.0,100.0,2.0
25.2,30.8,27.8,82.0,13.5,6.4,4.0,270.0,1.0
26.0,33.6,29.4,78.0,11.0,4.7,7.0,120.0,3.0
27.0,34.8,30.1,72.0,1.0,6.5,7.0,60.0,3.0
27.0,35.0,29.9,76.0,0.1,7.9,6.0,120.0,3.0
27.6,30.8,27.9,87.0,0.0,7.9,4.0,70.0,1.0
26.4,33.2,29.2,80.0,13.4,0.0,7.0,70.0,2.0
26.0,32.5,28.8,79.0,16.9,8.4,7.0,250.0,1.0
26.2,30.4,28.3,84.0,5.1,5.9,5.0,310.0,1.0
27.4,31.6,28.9,80.0,2.8,0.5,4.0,120.0,2.0
26.8,31.2,28.9,80.0,0.0,4.1,5.0,40.0,2.0
27.0,31.0,28.4,85.0,15.8,1.2,6.0,280.0,2.0
27.0,32.2,28.9,76.0,5.0,1.6,7.0,280.0,4.0
26.4,33.8,29.8,71.0,1.0,1.4,6.0,300.0,3.0
26.6,32.6,29.6,74.0,0.1,8.7,4.0,40.0,2.0
27.6,33.2,30.1,78.0,0.0,8.7,4.0,40.0,2.0
27.0,32.5,29.8,76.0,0.0,9.1,6.0,180.0,2.0
26.3,32.0,29.2,78.0,14.1,9.0,5.0,70.0,2.0
27.0,32.8,29.4,78.0,3.1,2.6,4.0,50.0,1.0
27.0,33.4,29.6,77.0,0.6,6.5,4.0,140.0,1.0
28.0,32.6,29.1,77.0,2.5,7.1,6.0,20.0,2.0
25.7,33.0,28.7,79.0,17.9,5.0,5.0,30.0,2.0
26.0,32.6,29.0,79.0,5.7,0.9,6.0,70.0,2.0
26.0,33.8,29.9,77.0,3.8,3.9,6.0,60.0,2.0
28.0,34.2,30.1,74.0,2.2,7.5,18.0,190.0,3.0
27.7,34.2,30.5,70.0,0.0,7.8,6.0,60.0,3.0
28.0,34.2,30.0,74.0,0.1,7.9,6.0,90.0,2.0
27.0,32.8,29.4,78.0,0.0,5.3,5.0,140.0,2.0
26.2,32.0,28.7,80.0,1.5,5.9,5.0,30.0,2.0
27.0,32.4,29.3,72.0,0.0,6.9,5.0,80.0,2.0
27.0,32.9,29.5,72.0,0.0,0.6,4.0,100.0,2.0
27.2,33.6,30.3,71.0,0.0,3.8,6.0,40.0,2.0
28.0,33.7,30.1,73.0,0.2,8.5,5.0,80.0,3.0
27.3,33.8,30.0,73.0,0.0,7.6,6.0,70.0,3.0
28.0,33.8,30.1,72.0,0.0,7.8,5.0,60.0,3.0
28.0,34.6,30.3,67.0,0.2,8.5,8.0,120.0,3.0
28.0,32.6,29.6,74.0,0.4,9.6,6.0,10.0,2.0
28.0,33.6,30.0,72.0,0.0,9.0,4.0,60.0,2.0
28.0,33.8,30.1,75.0,0.9,6.4,6.0,70.0,3.0
28.0,34.2,30.5,69.0,0.0,9.4,6.0,80.0,4.0
28.0,33.6,30.0,72.0,0.4,10.3,7.0,60.0,2.0
28.0,33.6,29.9,74.0,0.3,8.9,6.0,60.0,2.0
27.1,32.9,29.7,72.0,0.9,6.6,5.0,60.0,2.0
28.0,33.0,29.8,74.0,0.1,9.5,4.0,40.0,2.0
28.0,32.4,29.6,76.0,0.0,0.5,5.0,40.0,2.0
27.0,31.3,28.7,74.0,1.6,1.1,3.0,330.0,1.0
26.4,32.4,29.1,76.0,0.0,0.0,6.0,20.0,2.0
27.1,33.1,29.6,76.0,0.3,3.6,6.0,70.0,3.0
27.4,33.6,29.8,75.0,0.2,8.3,6.0,70.0,3.0
28.0,32.4,29.3,80.0,0.1,8.3,6.0,60.0,2.0
26.0,32.3,28.9,79.0,0.5,6.3,4.0,20.0,1.0
27.0,32.6,29.3,76.0,0.0,3.2,6.0,70.0,2.0
27.0,33.4,29.2,75.0,0.3,8.9,5.0,30.0,2.0
27.0,32.8,29.8,75.0,0.5,6.5,6.0,50.0,2.0
27.0,33.0,29.7,76.0,0.0,6.2,4.0,70.0,2.0
28.0,32.3,30.0,76.0,0.4,7.4,5.0,40.0,2.0
26.1,32.2,29.3,78.0,7.2,6.1,5.0,40.0,2.0
28.0,32.2,29.6,76.0,1.5,2.1,5.0,50.0,2.0
26.9,32.8,29.7,74.0,0.4,2.2,5.0,90.0,2.0
26.9,33.2,29.4,73.0,0.0,7.1,6.0,70.0,3.0
26.0,33.0,28.8,70.0,0.0,6.6,6.0,150.0,3.0
26.0,34.0,29.1,69.0,0.0,8.6,7.0,60.0,2.0
26.8,33.2,29.6,68.0,0.0,9.3,5.0,40.0,2.0
25.9,32.6,28.6,72.0,2.5,7.2,5.0,40.0,3.0
26.0,32.0,28.4,74.0,0.1,7.6,4.0,40.0,2.0
26.0,32.0,28.7,77.0,3.4,6.0,4.0,50.0,2.0
27.0,32.8,29.4,74.0,0.1,4.9,5.0,50.0,3.0
26.0,33.6,29.2,69.0,0.1,6.4,6.0,70.0,3.0
26.0,33.0,29.1,73.0,2.8,9.3,7.0,80.0,2.0
26.2,32.1,28.5,75.0,1.8,6.6,4.0,40.0,1.0
26.0,32.1,29.1,71.0,0.0,7.9,6.0,50.0,2.0
26.0,34.0,28.6,68.0,0.1,8.3,6.0,120.0,3.0
26.0,32.0,28.5,73.0,0.0,8.7,5.0,40.0,3.0
26.0,32.0,28.4,73.0,0.1,7.5,6.0,40.0,2.0
