TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG
24.0,29.8,26.7,82.0,2.5,1.1,6.0,10.0,3.0
24.0,29.8,27.3,78.0,0.0,1.5,3.0,70.0,2.0
25.0,29.8,27.1,76.0,1.3,2.0,3.0,280.0,2.0
25.0,31.2,27.4,78.0,1.0,5.0,4.0,360.0,2.0
24.0,31.2,27.9,82.0,82.2,4.0,5.0,110.0,2.0
24.0,30.1,26.5,86.0,0.0,0.0,3.0,260.0,1.0
25.0,33.0,28.7,70.0,0.0,6.3,5.0,290.0,2.0
25.0,32.0,27.8,77.0,3.0,2.3,3.0,270.0,1.0
26.0,31.8,28.3,78.0,1.0,3.0,3.0,270.0,1.0
26.0,32.6,28.7,76.0,0.0,4.5,3.0,70.0,0.0
25.0,31.9,28.1,78.0,25.5,3.5,4.0,350.0,2.0
25.0,31.3,27.3,81.0,0.3,5.0,5.0,260.0,2.0
25.0,30.0,26.8,81.0,1.7,0.3,5.0,20.0,2.0
25.0,29.4,26.5,84.0,2.2,0.5,12.0,360.0,3.0
24.0,30.0,26.3,85.0,8.5,0.0,3.0,300.0,0.0
24.0,30.8,27.0,79.0,0.2,0.0,3.0,300.0,1.0
25.0,30.0,27.3,75.0,1.4,0.0,4.0,260.0,2.0
25.0,29.8,27.3,73.0,0.0,0.0,5.0,290.0,3.0
24.0,30.4,26.8,78.0,4.0,0.0,5.0,260.0,3.0
24.0,29.1,25.7,82.0,1.0,0.0,5.0,270.0,3.0
23.0,27.4,24.9,86.0,39.1,0.5,6.0,260.0,2.0
23.0,27.2,24.3,93.0,22.6,0.0,8.0,270.0,3.0
25.0,32.0,27.6,73.0,0.0,4.0,7.0,270.0,3.0
24.0,30.8,27.5,72.0,55.6,0.0,5.0,300.0,4.0
24.0,28.3,25.8,88.0,32.4,0.5,5.0,270.0,3.0
24.0,30.8,27.1,74.0,1.5,2.7,7.0,280.0,4.0
25.0,28.8,26.7,76.0,0.0,0.0,7.0,260.0,4.0
25.0,31.4,28.0,73.0,11.2,2.5,6.0,300.0,3.0
24.0,29.2,26.5,83.0,2.1,0.2,5.0,300.0,3.0
24.0,31.0,27.2,81.0,38.8,5.0,6.0,260.0,3.0
25.0,29.6,26.9,83.0,3.0,1.0,4.0,300.0,2.0
24.0,28.2,25.9,90.0,43.7,0.0,4.0,290.0,3.0
24.0,30.3,26.6,81.0,2.0,2.6,5.0,270.0,2.0
24.0,27.2,25.6,83.0,1.9,1.0,4.0,260.0,2.0
23.0,31.0,26.4,80.0,17.6,3.5,6.0,300.0,3.0
24.0,27.4,25.4,86.0,8.4,0.0,7.0,310.0,3.0
25.0,31.6,27.7,78.0,6.6,2.9,6.0,280.0,2.0
24.0,31.5,28.7,68.0,0.5,4.0,3.0,270.0,2.0
24.0,31.5,27.5,73.0,0.0,8.0,4.0,300.0,2.0
25.0,32.1,28.0,75.0,0.0,8.0,4.0,350.0,2.0
24.0,31.8,28.6,74.0,0.0,8.0,4.0,20.0,2.0
26.0,31.5,27.8,72.0,0.0,5.5,6.0,300.0,3.0
26.0,31.4,28.2,76.0,7.5,3.0,4.0,300.0,2.0
25.0,30.4,28.0,78.0,6.8,2.5,4.0,300.0,2.0
25.0,31.0,27.6,78.0,0.0,1.0,4.0,270.0,3.0
26.0,31.4,28.4,74.0,0.0,5.0,4.0,300.0,3.0
26.0,30.6,27.4,80.0,1.2,1.0,3.0,290.0,1.0
25.0,28.0,26.7,88.0,11.4,0.0,3.0,350.0,1.0
26.0,33.2,28.6,70.0,0.0,8.0,6.0,310.0,2.0
26.0,33.8,29.0,68.0,0.0,7.5,4.0,320.0,2.0
25.0,32.0,28.7,72.0,0.2,5.0,4.0,270.0,2.0
25.0,28.5,27.3,84.0,0.5,2.0,3.0,90.0,0.0
22.0,31.1,27.2,76.0,41.7,0.0,3.0,310.0,1.0
24.0,32.0,27.2,75.0,12.2,0.0,4.0,270.0,2.0
25.0,34.0,28.8,71.0,15.9,5.5,4.0,210.0,2.0
26.0,33.8,28.9,72.0,0.0,8.0,6.0,270.0,3.0
26.0,32.6,29.2,68.0,0.0,4.0,5.0,290.0,2.0
25.0,31.6,27.6,80.0,0.3,4.5,6.0,40.0,2.0
26.0,31.4,28.2,76.0,10.6,3.0,4.0,290.0,2.0
24.0,32.8,28.4,72.0,25.5,4.5,4.0,260.0,2.0
24.0,29.2,27.0,83.0,16.0,0.2,3.0,280.0,0.0
25.0,32.0,27.5,78.0,2.0,2.5,5.0,300.0,2.0
26.0,31.8,27.7,70.0,2.0,4.5,6.0,300.0,3.0
25.0,30.6,27.8,74.0,0.0,3.0,5.0,300.0,2.0
25.0,33.6,27.2,80.0,6.4,6.0,5.0,280.0,2.0
25.0,32.6,27.9,78.0,6.7,2.0,3.0,290.0,1.0
25.0,31.8,27.4,78.0,0.7,1.3,5.0,270.0,2.0
24.0,31.9,26.7,81.0,15.6,4.1,6.0,290.0,2.0
24.0,32.1,27.2,80.0,5.7,3.3,3.0,20.0,1.0
25.0,32.0,27.1,81.0,7.0,5.0,5.0,360.0,2.0
25.0,31.4,27.9,76.0,3.3,5.0,4.0,90.0,1.0
25.0,30.6,27.2,82.0,5.7,1.0,3.0,360.0,0.0
25.0,31.3,27.3,82.0,9.0,5.0,4.0,360.0,0.0
25.0,32.8,28.4,78.0,0.1,3.0,3.0,290.0,1.0
26.0,33.6,29.1,74.0,0.0,7.0,3.0,290.0,1.0
25.0,32.0,28.5,77.0,0.0,4.5,4.0,350.0,2.0
26.0,32.4,28.3,76.0,0.0,7.0,5.0,310.0,2.0
25.0,33.2,28.6,72.0,0.0,6.6,5.0,260.0,2.0
24.0,32.6,27.9,76.0,0.0,5.0,4.0,280.0,2.0
26.0,33.8,28.5,70.0,0.0,6.1,5.0,270.0,2.0
26.0,31.0,27.1,80.0,0.0,0.5,3.0,280.0,1.0
24.0,32.4,27.1,86.0,2.4,1.0,5.0,30.0,0.0
25.0,32.2,28.1,78.0,0.0,4.5,4.0,90.0,2.0
25.0,32.4,28.3,76.0,0.0,7.5,6.0,300.0,2.0
25.0,32.0,28.5,74.0,0.0,4.8,4.0,280.0,1.0
23.0,31.0,26.7,85.0,50.8,2.0,5.0,360.0,0.0
24.0,32.5,27.9,79.0,8.5,5.0,3.0,350.0,1.0
25.0,32.3,27.9,76.0,0.8,8.0,3.0,360.0,1.0
26.0,32.0,27.4,82.0,0.1,2.5,2.0,250.0,0.0
25.0,30.8,27.6,82.0,4.1,0.5,3.0,360.0,1.0
25.0,31.6,28.0,79.0,1.8,3.2,4.0,200.0,2.0
24.0,31.6,27.9,78.0,23.9,8.0,4.0,250.0,2.0
24.0,32.0,27.7,77.0,0.0,8.0,4.0,340.0,1.0
25.0,32.0,28.1,73.0,0.0,5.5,4.0,360.0,1.0
25.0,32.7,28.2,76.0,0.0,8.0,3.0,360.0,1.0
25.0,34.0,29.2,74.0,0.0,8.0,3.0,20.0,2.0
25.0,32.0,28.7,79.0,0.0,3.0,4.0,250.0,2.0
24.0,32.6,27.7,79.0,9.8,5.0,5.0,340.0,2.0
26.0,32.7,28.7,75.0,0.0,8.0,4.0,100.0,2.0
25.0,33.3,29.2,78.0,0.0,6.0,6.0,40.0,1.0
26.0,32.8,28.3,79.0,0.0,8.0,3.0,360.0,1.0
27.0,33.0,29.2,73.0,0.0,8.0,4.0,360.0,1.0
26.0,32.0,29.3,77.0,0.0,4.0,4.0,300.0,0.0
25.0,33.0,29.2,75.0,0.2,3.5,4.0,10.0,2.0
25.0,32.7,28.8,72.0,3.0,7.0,4.0,300.0,2.0
26.0,32.3,28.4,78.0,0.7,2.5,4.0,90.0,1.0
25.0,33.1,29.3,74.0,0.8,8.0,3.0,90.0,2.0
26.0,33.8,28.6,76.0,0.5,7.7,3.0,360.0,2.0
26.0,34.4,29.4,75.0,0.0,8.0,4.0,10.0,2.0
26.0,34.4,29.9,73.0,0.0,8.0,4.0,350.0,2.0
26.0,33.2,29.3,77.0,0.0,7.5,5.0,360.0,2.0
24.0,33.6,29.3,74.0,25.0,8.0,3.0,350.0,1.0
26.0,33.0,29.1,76.0,0.0,8.0,4.0,340.0,0.0
26.0,32.8,29.2,77.0,0.3,8.0,4.0,20.0,1.0
26.0,32.8,28.8,72.0,0.0,3.0,4.0,30.0,1.0
26.0,32.6,28.5,75.0,3.0,4.0,3.0,350.0,1.0
26.0,32.0,28.7,78.0,0.0,2.5,3.0,360.0,1.0
26.0,34.2,29.9,72.0,0.0,6.0,4.0,60.0,2.0
27.0,34.5,29.2,75.0,0.0,8.0,4.0,300.0,2.0
26.0,32.6,29.0,74.0,0.0,7.5,7.0,90.0,2.0
24.0,28.6,26.6,86.0,28.8,0.0,5.0,70.0,0.0
25.0,31.0,28.2,75.0,0.0,0.4,3.0,350.0,1.0
25.0,32.8,28.6,78.0,0.0,8.0,3.0,360.0,1.0
26.0,33.6,29.3,74.0,0.0,8.0,3.0,20.0,1.0
25.0,33.6,29.0,74.0,0.0,5.5,4.0,100.0,2.0
25.0,33.1,28.8,74.0,0.0,8.0,5.0,220.0,2.0
26.0,32.2,28.4,75.0,3.4,5.0,4.0,300.0,1.0
25.0,33.5,28.9,74.0,0.0,7.0,4.0,90.0,1.0
25.0,31.0,27.8,80.0,0.0,0.0,3.0,80.0,1.0
26.0,31.4,28.5,76.0,0.0,0.0,3.0,300.0,2.0
26.0,33.0,28.8,75.0,0.0,8.0,5.0,120.0,2.0
26.0,29.5,27.6,82.0,0.0,0.0,3.0,310.0,0.0
26.0,32.6,28.4,76.0,1.0,4.5,5.0,320.0,2.0
25.0,32.8,28.7,78.0,0.0,3.4,4.0,340.0,0.0
25.0,33.2,28.9,77.0,3.4,6.0,5.0,360.0,1.0
25.0,32.6,28.1,78.0,0.0,4.4,3.0,360.0,1.0
25.0,32.8,28.6,76.0,0.0,3.0,3.0,30.0,0.0
24.0,33.1,28.6,78.0,11.7,0.7,3.0,100.0,1.0
25.0,30.4,26.9,87.0,0.2,2.0,3.0,60.0,0.0
24.0,32.6,28.1,78.0,18.8,8.0,4.0,90.0,2.0
24.0,31.7,27.3,78.0,22.7,6.0,6.0,70.0,1.0
24.0,31.5,26.9,84.0,8.4,1.4,3.0,360.0,0.0
24.0,30.0,25.4,90.0,45.5,1.3,3.0,20.0,0.0
24.0,32.4,27.3,82.0,10.4,4.5,3.0,50.0,0.0
24.0,33.5,28.4,78.0,0.5,3.5,5.0,360.0,2.0
25.0,32.3,27.8,79.0,0.0,4.0,5.0,20.0,1.0
26.0,32.2,28.6,79.0,0.0,4.8,4.0,340.0,1.0
23.0,30.2,27.2,89.0,32.9,2.0,4.0,10.0,1.0
24.0,32.0,27.8,79.0,9.9,3.0,3.0,80.0,4.0
24.0,31.2,26.8,81.0,0.5,2.2,4.0,360.0,2.0
24.0,31.0,26.7,82.0,0.0,2.0,3.0,240.0,1.0
23.0,33.0,28.4,74.0,0.0,5.3,4.0,50.0,2.0
24.0,31.8,27.2,68.0,0.0,5.0,4.0,30.0,2.0
24.0,32.2,28.0,68.0,0.0,4.0,4.0,360.0,2.0
24.0,31.6,27.5,71.0,0.0,6.0,4.0,320.0,2.0
25.0,32.2,27.6,75.0,0.0,6.5,4.0,90.0,1.0
24.0,32.2,28.4,74.0,0.0,4.5,4.0,20.0,1.0
25.0,32.8,28.4,76.0,0.0,4.0,4.0,100.0,2.0
25.0,32.2,28.7,77.0,0.0,5.3,4.0,10.0,2.0
25.0,32.6,28.4,80.0,0.0,2.0,4.0,360.0,1.0
25.0,32.4,29.2,78.0,0.0,5.5,4.0,360.0,2.0
25.0,32.1,28.3,79.0,0.0,4.4,5.0,310.0,1.0
25.0,32.2,28.1,76.0,0.0,6.0,3.0,360.0,1.0
25.0,32.9,28.2,78.0,5.7,5.0,4.0,350.0,1.0
25.0,33.5,28.9,72.0,0.0,6.5,4.0,10.0,1.0
24.0,34.4,28.8,69.0,0.0,6.5,3.0,20.0,2.0
23.0,31.6,27.2,70.0,0.0,7.0,3.0,10.0,1.0
22.0,31.6,27.0,64.0,0.0,1.7,6.0,60.0,1.0
22.0,32.0,26.2,64.0,0.0,7.0,4.0,80.0,1.0
23.0,32.2,26.5,69.0,0.0,8.0,4.0,30.0,1.0
24.0,32.4,27.8,72.0,0.0,8.0,4.0,80.0,1.0
26.0,33.4,28.3,78.0,0.0,8.0,4.0,20.0,1.0
25.0,32.8,28.8,78.0,0.0,5.3,4.0,10.0,2.0
24.0,33.0,27.5,81.0,0.0,8.0,7.0,360.0,2.0
24.0,31.9,27.5,79.0,9.1,8.0,4.0,40.0,1.0
25.0,31.9,27.8,78.0,0.0,8.0,4.0,360.0,1.0
25.0,31.2,27.6,82.0,0.0,1.2,3.0,350.0,1.0
25.0,33.6,28.2,83.0,0.0,7.5,3.0,40.0,1.0
26.0,33.6,28.9,79.0,0.0,8.0,4.0,80.0,1.0
25.0,33.1,29.1,79.0,0.0,8.0,3.0,90.0,1.0
25.0,32.2,27.9,78.0,0.0,6.0,5.0,30.0,1.0
25.0,30.0,26.5,85.0,0.0,5.0,4.0,60.0,2.0
25.0,31.9,27.3,86.0,11.6,6.0,4.0,70.0,1.0
25.0,32.3,27.7,80.0,0.0,3.2,3.0,40.0,2.0
25.0,30.2,27.3,82.0,9.3,0.5,3.0,90.0,1.0
24.0,29.2,26.3,87.0,0.4,0.0,3.0,10.0,2.0
25.0,32.5,28.1,78.0,0.0,8.0,6.0,40.0,2.0
25.0,32.0,28.4,77.0,0.0,8.0,5.0,50.0,2.0
24.0,32.4,28.1,80.0,0.0,7.0,4.0,10.0,1.0
25.0,32.4,27.3,82.0,0.0,8.0,4.0,70.0,1.0
24.0,32.6,28.6,74.0,0.0,8.0,4.0,70.0,2.0
24.0,33.0,28.4,77.0,0.0,7.0,3.0,10.0,1.0
25.0,33.0,28.5,75.0,0.0,8.0,3.0,10.0,1.0
26.0,32.4,28.9,79.0,0.0,7.0,4.0,90.0,1.0
25.0,33.7,28.4,78.0,0.0,8.0,4.0,10.0,2.0
25.0,32.4,28.2,72.0,0.0,8.0,4.0,70.0,2.0
24.0,32.5,28.3,78.0,10.2,8.0,5.0,360.0,1.0
25.0,30.6,26.8,87.0,50.2,1.5,4.0,360.0,0.0
24.0,30.8,26.9,88.0,6.5,3.5,3.0,10.0,1.0
25.0,33.0,28.1,79.0,0.0,3.0,4.0,10.0,1.0
24.0,32.8,28.3,73.0,0.0,7.8,5.0,20.0,1.0
25.0,32.4,28.0,74.0,0.0,8.0,5.0,70.0,2.0
26.0,32.4,28.3,80.0,0.0,8.0,4.0,80.0,2.0
25.0,32.4,28.4,81.0,0.0,8.0,4.0,30.0,2.0
25.0,32.2,28.0,83.0,5.3,2.5,4.0,360.0,2.0
25.0,31.9,28.4,80.0,0.0,5.1,3.0,40.0,2.0
25.0,32.0,28.4,79.0,0.0,7.5,4.0,360.0,2.0
25.0,32.3,28.5,77.0,7.2,7.0,4.0,70.0,1.0
25.0,31.0,27.6,82.0,0.7,5.5,4.0,360.0,1.0
24.0,32.0,28.0,81.0,0.0,8.0,4.0,90.0,1.0
25.0,32.4,28.5,76.0,0.0,7.1,4.0,120.0,2.0
24.0,33.4,28.9,67.0,8.6,8.0,4.0,70.0,2.0
25.0,33.6,28.0,68.0,0.0,6.2,4.0,10.0,1.0
24.0,31.4,28.4,70.0,0.0,2.0,3.0,90.0,1.0
25.0,33.1,27.9,66.0,0.0,8.0,4.0,150.0,1.0
25.0,31.7,28.0,73.0,0.0,8.0,4.0,300.0,1.0
25.0,32.6,28.6,75.0,0.0,7.0,5.0,360.0,2.0
25.0,33.4,28.3,74.0,0.0,6.6,5.0,10.0,2.0
25.0,32.0,28.3,72.0,0.0,6.0,4.0,20.0,2.0
25.0,32.4,28.3,70.0,0.0,6.0,4.0,20.0,1.0
26.0,33.0,29.1,64.0,0.0,4.5,3.0,20.0,0.0
26.0,32.0,28.7,64.0,0.0,8.0,5.0,350.0,2.0
25.0,32.2,28.6,69.0,0.0,5.5,3.0,10.0,1.0
26.0,33.2,28.5,62.0,0.0,6.5,4.0,20.0,1.0
26.0,33.9,28.6,68.0,0.0,8.0,6.0,360.0,2.0
25.0,33.2,29.2,71.0,0.0,4.5,5.0,20.0,2.0
26.0,33.6,28.7,74.0,0.0,7.0,5.0,10.0,1.0
26.0,33.5,28.8,77.0,0.0,6.0,3.0,360.0,1.0
25.0,32.6,28.0,76.0,5.0,4.7,5.0,20.0,1.0
24.0,33.0,28.2,76.0,0.0,0.0,4.0,20.0,1.0
26.0,31.6,27.9,75.0,0.0,2.0,5.0,360.0,2.0
25.0,33.2,28.3,74.0,0.0,8.0,4.0,170.0,2.0
25.0,31.8,28.5,80.0,3.1,3.5,4.0,280.0,2.0
26.0,33.4,28.2,76.0,0.0,8.0,4.0,360.0,1.0
26.0,33.1,29.0,72.0,0.0,7.2,6.0,40.0,2.0
26.0,32.5,29.2,71.0,0.0,8.0,5.0,20.0,2.0
25.0,32.8,28.7,72.0,0.0,4.0,5.0,360.0,1.0
26.0,32.6,28.5,74.0,0.6,2.0,4.0,70.0,2.0
25.0,33.2,29.4,72.0,0.6,7.5,6.0,360.0,2.0
26.0,34.0,29.1,74.0,0.0,8.0,5.0,20.0,2.0
26.0,35.2,29.6,67.0,0.0,8.0,6.0,10.0,1.0
26.0,34.7,29.6,66.0,0.0,8.0,4.0,20.0,2.0
26.0,34.0,29.3,68.0,0.0,8.0,3.0,10.0,1.0
25.0,33.2,29.3,70.0,0.2,8.0,4.0,10.0,1.0
26.0,33.2,29.1,72.0,0.0,8.0,3.0,50.0,1.0
25.0,32.6,28.4,72.0,0.7,6.2,4.0,320.0,2.0
25.0,32.8,29.3,70.0,0.0,7.5,5.0,40.0,2.0
26.0,33.4,28.4,73.0,0.0,6.0,3.0,350.0,1.0
25.0,32.8,28.1,76.0,0.5,7.5,4.0,200.0,2.0
26.0,34.0,29.0,72.0,0.0,8.0,5.0,20.0,1.0
26.0,35.4,29.9,70.0,0.0,7.0,4.0,10.0,1.0
26.0,33.0,29.5,70.0,0.0,2.0,5.0,360.0,1.0
26.0,33.6,28.8,74.0,0.0,6.2,5.0,40.0,2.0
25.0,33.4,29.6,68.0,0.0,4.5,4.0,20.0,2.0
25.0,33.4,28.3,77.0,0.0,5.0,5.0,40.0,2.0
25.0,32.8,27.8,75.0,0.7,3.0,5.0,20.0,2.0
24.0,33.0,28.0,79.0,39.3,5.0,6.0,10.0,1.0
24.0,28.0,26.2,84.0,21.3,0.0,3.0,250.0,1.0
24.0,32.0,28.0,80.0,0.0,5.0,3.0,350.0,1.0
25.0,32.3,28.2,78.0,0.0,1.5,4.0,50.0,2.0
25.0,32.8,29.1,73.0,0.0,8.0,4.0,10.0,2.0
25.0,32.4,28.5,74.0,0.0,6.5,4.0,120.0,2.0
26.0,30.8,27.5,74.0,0.0,0.8,4.0,360.0,3.0
24.0,33.0,28.6,70.0,0.0,7.0,7.0,270.0,3.0
24.0,32.5,27.8,80.0,0.0,5.0,4.0,260.0,2.0
24.0,32.4,28.3,75.0,19.6,6.5,4.0,20.0,2.0
25.0,32.1,27.7,82.0,0.5,2.8,4.0,340.0,2.0
25.0,32.2,28.5,76.0,1.4,7.0,4.0,340.0,2.0
26.0,32.0,28.1,75.0,0.0,8.0,4.0,340.0,2.0
25.0,30.8,28.1,72.0,1.2,4.8,4.0,150.0,2.0
25.0,31.0,27.7,83.0,0.7,1.0,3.0,360.0,0.0
24.0,31.8,27.3,84.0,2.4,2.0,5.0,10.0,2.0
25.0,33.4,28.0,80.0,0.0,6.5,4.0,360.0,2.0
26.0,31.9,27.8,80.0,0.4,0.0,3.0,360.0,1.0
25.0,31.2,28.0,80.0,3.8,0.5,5.0,80.0,2.0
26.0,32.2,27.8,76.0,0.0,2.5,4.0,350.0,2.0
25.0,30.8,27.9,86.0,20.0,0.5,5.0,360.0,2.0
26.0,31.6,28.0,80.0,0.0,5.0,4.0,360.0,1.0
25.0,31.8,27.9,78.0,0.2,4.3,4.0,360.0,2.0
25.0,29.9,27.5,84.0,4.1,0.0,3.0,360.0,0.0
26.0,33.0,28.8,82.0,0.0,7.4,4.0,50.0,2.0
25.0,31.8,28.2,82.0,10.0,3.0,5.0,260.0,1.0
26.0,31.5,28.0,80.0,2.0,4.2,5.0,200.0,1.0
26.0,29.4,27.2,82.0,0.0,3.5,4.0,160.0,1.0
24.0,32.8,27.8,85.0,17.2,4.0,5.0,70.0,2.0
25.0,32.2,27.5,82.0,7.6,2.5,4.0,10.0,1.0
25.0,33.0,28.2,78.0,0.0,6.0,4.0,10.0,1.0
24.0,30.9,26.3,91.0,19.9,0.4,5.0,150.0,1.0
25.0,32.4,28.2,82.0,0.0,5.0,4.0,90.0,1.0
25.0,32.1,28.3,82.0,0.0,3.0,3.0,360.0,0.0
25.0,32.9,29.1,79.0,0.0,5.5,6.0,30.0,2.0
25.0,31.8,28.6,82.0,0.1,3.0,6.0,40.0,1.0
25.0,32.8,28.4,81.0,0.0,4.0,5.0,360.0,2.0
26.0,32.2,28.2,79.0,1.2,1.7,5.0,100.0,2.0
25.0,31.8,28.4,82.0,0.0,1.5,4.0,290.0,1.0
24.0,33.0,28.4,78.0,0.0,2.0,8.0,300.0,2.0
26.0,33.2,29.1,82.0,0.0,5.0,7.0,40.0,2.0
27.0,31.6,28.9,82.0,2.2,1.5,4.0,40.0,1.0
25.0,34.4,29.8,77.0,3.2,5.0,5.0,260.0,2.0
26.0,35.2,28.9,80.0,6.4,4.0,5.0,360.0,2.0
25.0,31.2,28.0,84.0,14.7,0.0,5.0,180.0,1.0
24.0,30.2,27.0,86.0,44.4,0.0,5.0,20.0,2.0
25.0,30.8,27.3,84.0,0.2,0.0,4.0,350.0,1.0
24.0,32.2,27.4,86.0,6.2,3.0,6.0,80.0,2.0
24.0,30.6,26.1,88.0,8.9,1.9,6.0,40.0,2.0
25.0,31.2,27.7,83.0,0.2,0.0,6.0,10.0,2.0
23.0,31.8,27.2,80.0,2.6,0.4,5.0,280.0,2.0
23.0,31.0,26.9,82.0,1.2,0.0,5.0,270.0,2.0
23.0,29.6,26.7,85.0,1.6,0.5,4.0,270.0,2.0
24.0,30.1,26.9,88.0,3.4,0.0,3.0,340.0,1.0
25.0,30.9,27.0,85.0,10.4,1.5,5.0,280.0,2.0
25.0,30.6,26.9,86.0,20.4,0.7,3.0,40.0,1.0
25.0,30.4,27.1,88.0,1.2,0.0,2.0,280.0,0.0
24.0,30.0,26.7,88.0,6.9,0.5,3.0,350.0,1.0
24.0,30.8,26.9,85.0,1.1,3.0,4.0,120.0,1.0
24.0,32.1,28.0,78.0,0.0,0.0,5.0,280.0,2.0
25.0,33.2,27.9,80.0,0.5,1.8,6.0,270.0,2.0
25.0,31.5,28.1,79.0,0.0,0.0,4.0,270.0,2.0
25.0,32.4,28.3,78.0,0.0,1.8,4.0,70.0,2.0
26.0,32.0,28.6,76.0,0.0,5.0,4.0,270.0,2.0
25.0,32.8,28.6,76.0,0.0,3.5,6.0,50.0,2.0
25.0,31.8,27.8,82.0,0.0,3.3,5.0,270.0,2.0
26.0,33.4,28.6,72.0,0.0,2.5,5.0,240.0,2.0
25.0,32.4,28.9,76.0,1.2,3.0,6.0,360.0,3.0
25.0,31.8,28.0,82.0,0.0,3.8,5.0,270.0,2.0
25.0,32.8,28.3,72.0,0.0,3.0,4.0,270.0,2.0
24.0,32.8,28.4,71.0,2.7,3.5,6.0,270.0,2.0
25.0,32.2,28.3,78.0,5.7,0.5,5.0,280.0,2.0
25.0,30.6,27.8,80.0,1.4,0.3,5.0,360.0,2.0
26.0,30.6,27.5,82.0,0.0,1.0,3.0,10.0,2.0
24.0,30.0,25.8,93.0,24.5,0.1,5.0,270.0,2.0
25.0,32.8,27.8,76.0,0.0,3.0,4.0,180.0,2.0
26.0,34.6,28.8,79.0,0.0,5.0,5.0,315.0,1.0
25.0,32.8,28.9,78.0,0.0,3.0,4.0,290.0,2.0
25.0,33.4,28.8,76.0,0.0,5.0,4.0,340.0,2.0
25.0,32.2,28.7,76.0,0.0,3.0,5.0,320.0,2.0
26.0,31.4,28.2,77.0,0.0,2.3,4.0,170.0,2.0
25.0,30.4,28.2,82.0,0.0,0.3,4.0,70.0,2.0
26.0,35.0,29.1,71.0,0.0,5.0,5.0,360.0,2.0
24.0,32.5,28.7,73.0,0.0,2.0,4.0,170.0,2.0
24.0,34.0,28.1,68.0,0.0,4.5,4.0,260.0,2.0
26.0,32.5,28.6,70.0,0.0,5.0,4.0,170.0,2.0
24.0,31.8,28.5,79.0,9.2,3.0,4.0,360.0,2.0
25.0,33.0,28.0,82.0,0.0,5.0,4.0,360.0,1.0
25.0,32.3,28.1,82.0,7.7,3.0,5.0,360.0,2.0
25.0,32.2,27.7,80.0,4.0,0.5,4.0,360.0,2.0
24.0,29.8,26.6,88.0,51.4,0.4,4.0,350.0,2.0
24.0,28.0,25.1,96.0,16.6,0.0,4.0,300.0,0.0
25.0,30.5,27.1,84.0,4.4,3.0,5.0,350.0,1.0
25.0,31.2,27.7,85.0,13.5,5.0,5.0,30.0,2.0
25.0,30.4,27.2,89.0,14.8,2.1,5.0,360.0,2.0
26.0,30.7,28.4,81.0,11.5,4.2,4.0,20.0,2.0
24.0,31.0,28.5,78.0,22.0,5.5,5.0,20.0,2.0
24.0,30.0,26.9,88.0,10.6,4.3,4.0,350.0,2.0
25.0,30.2,27.1,90.0,22.7,1.0,3.0,310.0,2.0
26.0,31.1,27.9,82.0,17.4,1.5,5.0,360.0,2.0
25.0,30.4,27.5,90.0,29.1,0.5,3.0,10.0,2.0
24.0,28.8,26.4,95.0,32.4,0.0,2.0,360.0,0.0
24.0,31.6,27.7,86.0,0.0,5.0,4.0,270.0,2.0
25.0,31.8,28.0,90.0,0.0,3.5,5.0,360.0,2.0
24.0,30.6,27.6,86.0,40.6,5.0,5.0,110.0,2.0
24.0,29.8,26.8,90.0,107.6,2.0,3.0,50.0,0.0
24.0,30.2,27.1,88.0,29.2,1.7,4.0,360.0,1.0
25.0,31.5,27.9,80.0,11.9,4.7,5.0,360.0,2.0
25.0,30.2,27.7,82.0,3.0,3.0,6.0,360.0,2.0
25.0,29.0,26.3,87.0,5.0,0.0,4.0,340.0,1.0
25.0,30.8,27.9,80.0,0.0,2.0,4.0,10.0,0.0
25.0,31.8,27.7,79.0,0.6,5.0,3.0,10.0,0.0
24.0,31.1,27.4,82.0,8.5,2.0,5.0,360.0,2.0
24.0,30.6,27.0,84.0,59.2,0.2,4.0,270.0,1.0
24.0,31.0,27.2,80.0,0.0,3.5,4.0,10.0,2.0
25.0,30.4,27.2,81.0,7.1,1.3,5.0,310.0,2.0
24.0,30.2,26.9,86.0,31.4,0.5,2.0,20.0,0.0
23.0,30.8,27.4,85.0,30.0,3.0,3.0,40.0,0.0
23.0,29.6,26.1,87.0,40.0,1.0,4.0,340.0,0.0
23.0,26.8,24.7,94.0,45.2,0.0,3.0,260.0,1.0
24.0,26.8,25.6,96.0,103.9,0.0,4.0,300.0,0.0
24.0,27.6,25.2,94.0,16.6,0.0,4.0,320.0,1.0
24.0,30.4,27.0,81.0,24.0,4.0,3.0,340.0,0.0
25.0,29.4,26.7,89.0,168.5,1.4,4.0,40.0,1.0
24.0,30.6,26.8,85.0,32.7,2.0,3.0,360.0,1.0
24.0,29.4,27.1,85.0,10.1,2.1,3.0,270.0,1.0
24.0,28.8,26.0,86.0,7.2,0.0,4.0,300.0,2.0
24.0,28.9,26.4,88.0,34.9,1.4,3.0,280.0,2.0
24.0,29.0,26.9,86.0,27.2,1.3,5.0,270.0,2.0
24.0,29.4,26.3,86.0,30.6,2.5,4.0,360.0,0.0
24.0,28.8,25.4,88.0,75.0,0.5,3.0,360.0,1.0
